anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	COL5A1;EGFR	1	primary	612
1	LN_SU_FLN1	0	COL5A1;EGFR	0	metastasis	612
0	primary_SU_T1	1	KEL;HGF	1	primary	62
1	LN_SU_FLN1	1	KEL;HGF	0	metastasis	62
0	primary_SU_T1	2	CHD8;RQCD1	1	primary	48
1	LN_SU_FLN1	2	CHD8;RQCD1	0	metastasis	48
0	primary_SU_T1	3	CLIC4;PEAR1	0	primary	21
1	LN_SU_FLN1	3	CLIC4;PEAR1	1	metastasis	21
0	primary_SU_T1	4	CHD8;MUC6	0	primary	18
1	LN_SU_FLN1	4	CHD8;MUC6	0	metastasis	18
0	primary_SU_T1	5	CHD4;POLE	0	primary	17
1	LN_SU_FLN1	5	CHD4;POLE	0	metastasis	17
0	primary_SU_T1	6	ARID2;FLT3	1	primary	13
1	LN_SU_FLN1	6	ARID2;FLT3	0	metastasis	13
0	primary_SU_T1	7	KCNH1;GCKR	1	primary	11
1	LN_SU_FLN1	7	KCNH1;GCKR	0	metastasis	11
0	primary_SU_T1	8	HMCN1;PWWP2A	1	primary	11
1	LN_SU_FLN1	8	HMCN1;PWWP2A	0	metastasis	11
0	primary_SU_T1	9	SPTA1	1	primary	10
1	LN_SU_FLN1	9	SPTA1	0	metastasis	10
0	primary_SU_T1	10	1;ZNF385D	1	primary	10
1	LN_SU_FLN1	10	1;ZNF385D	0	metastasis	10
0	primary_SU_T1	11	TTC34;PLXNA1	0	primary	8
1	LN_SU_FLN1	11	TTC34;PLXNA1	1	metastasis	8
0	primary_SU_T1	12	PPP1R8;DYSF	1	primary	8
1	LN_SU_FLN1	12	PPP1R8;DYSF	0	metastasis	8
0	primary_SU_T1	13	PP2D1;NBEAL2	1	primary	7
1	LN_SU_FLN1	13	PP2D1;NBEAL2	0	metastasis	7
0	primary_SU_T1	14	PLEKHA6;NEB	1	primary	6
1	LN_SU_FLN1	14	PLEKHA6;NEB	0	metastasis	6
0	primary_SU_T1	15	HDAC4;FLNC	1	primary	5
1	LN_SU_FLN1	15	HDAC4;FLNC	0	metastasis	5
0	primary_SU_T1	16	WDR12;CEP135	1	primary	5
1	LN_SU_FLN1	16	WDR12;CEP135	0	metastasis	5
