anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	ABL1;KMT2C	1	primary	360
1	LN_SU_FLN2	0	ABL1;KMT2C	0	metastasis	360
0	primary_SU_T1	1	MUC6;ERBB4	1	primary	139
1	LN_SU_FLN2	1	MUC6;ERBB4	0	metastasis	139
0	primary_SU_T1	2	MACF1;NF1	1	primary	82
1	LN_SU_FLN2	2	MACF1;NF1	0	metastasis	82
0	primary_SU_T1	3	C1orf159;ZFYVE9	1	primary	71
1	LN_SU_FLN2	3	C1orf159;ZFYVE9	0	metastasis	71
0	primary_SU_T1	4	PPP2R1A;MAP3K4	1	primary	33
1	LN_SU_FLN2	4	PPP2R1A;MAP3K4	0	metastasis	33
0	primary_SU_T1	5	KMT2B	0	primary	31
1	LN_SU_FLN2	5	KMT2B	1	metastasis	31
0	primary_SU_T1	6	POLRMT;JAK3	1	primary	28
1	LN_SU_FLN2	6	POLRMT;JAK3	0	metastasis	28
0	primary_SU_T1	7	SDF4;C1orf222	1	primary	22
1	LN_SU_FLN2	7	SDF4;C1orf222	0	metastasis	22
0	primary_SU_T1	8	SLC6A17;PAPPA2	1	primary	20
1	LN_SU_FLN2	8	SLC6A17;PAPPA2	0	metastasis	20
0	primary_SU_T1	9	PQLC2;COL11A1	1	primary	20
1	LN_SU_FLN2	9	PQLC2;COL11A1	0	metastasis	20
0	primary_SU_T1	10	C1orf222;ANKRD35	1	primary	16
1	LN_SU_FLN2	10	C1orf222;ANKRD35	0	metastasis	16
0	primary_SU_T1	11	B2M	1	primary	16
1	LN_SU_FLN2	11	B2M	0	metastasis	16
0	primary_SU_T1	12	PIK3CB	1	primary	14
1	LN_SU_FLN2	12	PIK3CB	0	metastasis	14
0	primary_SU_T1	13	MAP3K4	1	primary	12
1	LN_SU_FLN2	13	MAP3K4	0	metastasis	12
0	primary_SU_T1	14	SPAG17;KLHL29	1	primary	11
1	LN_SU_FLN2	14	SPAG17;KLHL29	0	metastasis	11
0	primary_SU_T1	15	AGRN;TNNI3K	1	primary	9
1	LN_SU_FLN2	15	AGRN;TNNI3K	0	metastasis	9
0	primary_SU_T1	16	TAS1R1;ZDHHC18	1	primary	9
1	LN_SU_FLN2	16	TAS1R1;ZDHHC18	0	metastasis	9
0	primary_SU_T1	17	FCRLB;ATF2	1	primary	9
1	LN_SU_FLN2	17	FCRLB;ATF2	0	metastasis	9
0	primary_SU_T1	18	SCN1A;FAM133B	1	primary	7
1	LN_SU_FLN2	18	SCN1A;FAM133B	0	metastasis	7
0	primary_SU_T1	19	TULP4;ITGA8	1	primary	6
1	LN_SU_FLN2	19	TULP4;ITGA8	0	metastasis	6
0	primary_SU_T1	20	MUC17;AOC1	1	primary	6
1	LN_SU_FLN2	20	MUC17;AOC1	0	metastasis	6
