anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	ASXL1;PIM1	1	primary	342
1	LN_SU_FLN1	0	ASXL1;PIM1	0	metastasis	342
0	primary_SU_T1	1	CREBBP;MYH9	1	primary	90
1	LN_SU_FLN1	1	CREBBP;MYH9	0	metastasis	90
0	primary_SU_T1	2	NF2;MAX	1	primary	59
1	LN_SU_FLN1	2	NF2;MAX	0	metastasis	59
0	primary_SU_T1	3	LPPR4;ENSA	1	primary	51
1	LN_SU_FLN1	3	LPPR4;ENSA	0	metastasis	51
0	primary_SU_T1	4	HSPG2;WDR92	1	primary	18
1	LN_SU_FLN1	4	HSPG2;WDR92	0	metastasis	18
0	primary_SU_T1	5	GTF2E1;TP63	0	primary	17
1	LN_SU_FLN1	5	GTF2E1;TP63	0	metastasis	17
0	primary_SU_T1	6	SPCS2P4;TTLL7	0	primary	15
1	LN_SU_FLN1	6	SPCS2P4;TTLL7	1	metastasis	15
0	primary_SU_T1	7	DNAJC16;CLCA3P	1	primary	12
1	LN_SU_FLN1	7	DNAJC16;CLCA3P	0	metastasis	12
0	primary_SU_T1	8	PIGK;ZNF513	1	primary	11
1	LN_SU_FLN1	8	PIGK;ZNF513	0	metastasis	11
0	primary_SU_T1	9	ZBTB7B;KMT2D	1	primary	10
1	LN_SU_FLN1	9	ZBTB7B;KMT2D	0	metastasis	10
0	primary_SU_T1	10	ASTN1;NPL	1	primary	10
1	LN_SU_FLN1	10	ASTN1;NPL	0	metastasis	10
0	primary_SU_T1	11	C1orf100;SNTG2	1	primary	9
1	LN_SU_FLN1	11	C1orf100;SNTG2	0	metastasis	9
0	primary_SU_T1	12	ACOX3;POLR2B	1	primary	8
1	LN_SU_FLN1	12	ACOX3;POLR2B	0	metastasis	8
0	primary_SU_T1	13	JAK3	1	primary	7
1	LN_SU_FLN1	13	JAK3	1	metastasis	7
0	primary_SU_T1	14	IDH2	1	primary	7
1	LN_SU_FLN1	14	IDH2	0	metastasis	7
0	primary_SU_T1	15	ABLIM2;PGM3	1	primary	7
1	LN_SU_FLN1	15	ABLIM2;PGM3	0	metastasis	7
0	primary_SU_T1	16	RGS5;HINT3	1	primary	6
1	LN_SU_FLN1	16	RGS5;HINT3	0	metastasis	6
0	primary_SU_T1	17	CDHR2;DAGLB	1	primary	5
1	LN_SU_FLN1	17	CDHR2;DAGLB	0	metastasis	5
