anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	COL5A1;CHD4	1	primary	378
1	LN_SU_FLN1	0	COL5A1;CHD4	0	metastasis	378
2	LN_SU_FLN2	0	COL5A1;CHD4	0	metastasis	378
3	metachronousMet_BR_T1	0	COL5A1;CHD4	0	metastasis	378
0	primary_SU_T1	1	EPAS1;TP53	0	primary	178
1	LN_SU_FLN1	1	EPAS1;TP53	0	metastasis	178
2	LN_SU_FLN2	1	EPAS1;TP53	0	metastasis	178
3	metachronousMet_BR_T1	1	EPAS1;TP53	0	metastasis	178
0	primary_SU_T1	2	CHD8;JAK2	1	primary	59
1	LN_SU_FLN1	2	CHD8;JAK2	0	metastasis	59
2	LN_SU_FLN2	2	CHD8;JAK2	0	metastasis	59
3	metachronousMet_BR_T1	2	CHD8;JAK2	0	metastasis	59
0	primary_SU_T1	3	KIRREL;KCNJ10	0	primary	46
1	LN_SU_FLN1	3	KIRREL;KCNJ10	0	metastasis	46
2	LN_SU_FLN2	3	KIRREL;KCNJ10	0	metastasis	46
3	metachronousMet_BR_T1	3	KIRREL;KCNJ10	0	metastasis	46
0	primary_SU_T1	4	EIF4G3;ZBTB40	0	primary	31
1	LN_SU_FLN1	4	EIF4G3;ZBTB40	0	metastasis	31
2	LN_SU_FLN2	4	EIF4G3;ZBTB40	0	metastasis	31
3	metachronousMet_BR_T1	4	EIF4G3;ZBTB40	0	metastasis	31
0	primary_SU_T1	5	TRIM33;RABGAP1L	1	primary	14
1	LN_SU_FLN1	5	TRIM33;RABGAP1L	0	metastasis	14
2	LN_SU_FLN2	5	TRIM33;RABGAP1L	0	metastasis	14
3	metachronousMet_BR_T1	5	TRIM33;RABGAP1L	0	metastasis	14
0	primary_SU_T1	6	SOX11;ACKR3	0	primary	9
1	LN_SU_FLN1	6	SOX11;ACKR3	1	metastasis	9
2	LN_SU_FLN2	6	SOX11;ACKR3	1	metastasis	9
3	metachronousMet_BR_T1	6	SOX11;ACKR3	0	metastasis	9
0	primary_SU_T1	7	ZNF142;MEP1A	0	primary	9
1	LN_SU_FLN1	7	ZNF142;MEP1A	0	metastasis	9
2	LN_SU_FLN2	7	ZNF142;MEP1A	0	metastasis	9
3	metachronousMet_BR_T1	7	ZNF142;MEP1A	1	metastasis	9
0	primary_SU_T1	8	CR1;DGKQ	0	primary	8
1	LN_SU_FLN1	8	CR1;DGKQ	0	metastasis	8
2	LN_SU_FLN2	8	CR1;DGKQ	1	metastasis	8
3	metachronousMet_BR_T1	8	CR1;DGKQ	0	metastasis	8
0	primary_SU_T1	9	MTERFD2;TKTL2	1	primary	7
1	LN_SU_FLN1	9	MTERFD2;TKTL2	0	metastasis	7
2	LN_SU_FLN2	9	MTERFD2;TKTL2	0	metastasis	7
3	metachronousMet_BR_T1	9	MTERFD2;TKTL2	0	metastasis	7
