anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	PDGFRA;KEAP1	1	primary	488
1	LN_SU_FLN1	0	PDGFRA;KEAP1	0	metastasis	488
2	LN_SU_FLN3	0	PDGFRA;KEAP1	0	metastasis	488
3	LN_SU_FLN5	0	PDGFRA;KEAP1	0	metastasis	488
0	primary_SU_T1	1	MYH9;PTEN	1	primary	52
1	LN_SU_FLN1	1	MYH9;PTEN	0	metastasis	52
2	LN_SU_FLN3	1	MYH9;PTEN	0	metastasis	52
3	LN_SU_FLN5	1	MYH9;PTEN	0	metastasis	52
0	primary_SU_T1	2	GNAS;KMT2D	1	primary	48
1	LN_SU_FLN1	2	GNAS;KMT2D	0	metastasis	48
2	LN_SU_FLN3	2	GNAS;KMT2D	0	metastasis	48
3	LN_SU_FLN5	2	GNAS;KMT2D	0	metastasis	48
0	primary_SU_T1	3	FGFR2	1	primary	40
1	LN_SU_FLN1	3	FGFR2	0	metastasis	40
2	LN_SU_FLN3	3	FGFR2	0	metastasis	40
3	LN_SU_FLN5	3	FGFR2	0	metastasis	40
0	primary_SU_T1	4	ASXL2	1	primary	33
1	LN_SU_FLN1	4	ASXL2	0	metastasis	33
2	LN_SU_FLN3	4	ASXL2	0	metastasis	33
3	LN_SU_FLN5	4	ASXL2	0	metastasis	33
0	primary_SU_T1	5	SPTA1	0	primary	30
1	LN_SU_FLN1	5	SPTA1	0	metastasis	30
2	LN_SU_FLN3	5	SPTA1	1	metastasis	30
3	LN_SU_FLN5	5	SPTA1	0	metastasis	30
0	primary_SU_T1	6	MCL1;SYT11	1	primary	29
1	LN_SU_FLN1	6	MCL1;SYT11	0	metastasis	29
2	LN_SU_FLN3	6	MCL1;SYT11	0	metastasis	29
3	LN_SU_FLN5	6	MCL1;SYT11	0	metastasis	29
0	primary_SU_T1	7	SMARCA4	1	primary	29
1	LN_SU_FLN1	7	SMARCA4	0	metastasis	29
2	LN_SU_FLN3	7	SMARCA4	0	metastasis	29
3	LN_SU_FLN5	7	SMARCA4	0	metastasis	29
0	primary_SU_T1	8	MASP2;MAP3K6	1	primary	24
1	LN_SU_FLN1	8	MASP2;MAP3K6	0	metastasis	24
2	LN_SU_FLN3	8	MASP2;MAP3K6	0	metastasis	24
3	LN_SU_FLN5	8	MASP2;MAP3K6	0	metastasis	24
0	primary_SU_T1	9	CHD8;MYH9	1	primary	24
1	LN_SU_FLN1	9	CHD8;MYH9	0	metastasis	24
2	LN_SU_FLN3	9	CHD8;MYH9	0	metastasis	24
3	LN_SU_FLN5	9	CHD8;MYH9	0	metastasis	24
0	primary_SU_T1	10	APC	1	primary	21
1	LN_SU_FLN1	10	APC	0	metastasis	21
2	LN_SU_FLN3	10	APC	0	metastasis	21
3	LN_SU_FLN5	10	APC	0	metastasis	21
0	primary_SU_T1	11	POMGNT1;COL11A1	1	primary	15
1	LN_SU_FLN1	11	POMGNT1;COL11A1	0	metastasis	15
