anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	HGF;SPTAN1	0	primary	2035
1	LN_SU_FLN1	0	HGF;SPTAN1	0	metastasis	2035
0	primary_SU_T1	1	CREBBP;FGFR1	1	primary	230
1	LN_SU_FLN1	1	CREBBP;FGFR1	0	metastasis	230
0	primary_SU_T1	2	CHD3;ALK	0	primary	106
1	LN_SU_FLN1	2	CHD3;ALK	1	metastasis	106
0	primary_SU_T1	3	VPS13D;ZMYM6	1	primary	57
1	LN_SU_FLN1	3	VPS13D;ZMYM6	0	metastasis	57
0	primary_SU_T1	4	ZFHX3	1	primary	38
1	LN_SU_FLN1	4	ZFHX3	0	metastasis	38
0	primary_SU_T1	5	ACOT7;KIAA1522	1	primary	31
1	LN_SU_FLN1	5	ACOT7;KIAA1522	0	metastasis	31
0	primary_SU_T1	6	JAK1;CSDE1	0	primary	25
1	LN_SU_FLN1	6	JAK1;CSDE1	1	metastasis	25
0	primary_SU_T1	7	MKNK1;PRRC2C	1	primary	24
1	LN_SU_FLN1	7	MKNK1;PRRC2C	0	metastasis	24
0	primary_SU_T1	8	ZBTB20;WHSC1	1	primary	24
1	LN_SU_FLN1	8	ZBTB20;WHSC1	0	metastasis	24
0	primary_SU_T1	9	PTPRD	1	primary	23
1	LN_SU_FLN1	9	PTPRD	0	metastasis	23
0	primary_SU_T1	10	PTPRD	0	primary	19
1	LN_SU_FLN1	10	PTPRD	0	metastasis	19
0	primary_SU_T1	11	ZNF691;AP1S3	1	primary	19
1	LN_SU_FLN1	11	ZNF691;AP1S3	0	metastasis	19
0	primary_SU_T1	12	FKBP1B;THADA	0	primary	17
1	LN_SU_FLN1	12	FKBP1B;THADA	1	metastasis	17
0	primary_SU_T1	13	CELSR2;MAGI3	1	primary	17
1	LN_SU_FLN1	13	CELSR2;MAGI3	0	metastasis	17
0	primary_SU_T1	14	MSH4;NRXN1	1	primary	17
1	LN_SU_FLN1	14	MSH4;NRXN1	0	metastasis	17
0	primary_SU_T1	15	MLH1	1	primary	16
1	LN_SU_FLN1	15	MLH1	0	metastasis	16
0	primary_SU_T1	16	EP300	1	primary	15
1	LN_SU_FLN1	16	EP300	0	metastasis	15
0	primary_SU_T1	17	HAX1;CYB5R1	1	primary	11
1	LN_SU_FLN1	17	HAX1;CYB5R1	0	metastasis	11
0	primary_SU_T1	18	SPRR3;OR2AJ1	0	primary	11
1	LN_SU_FLN1	18	SPRR3;OR2AJ1	1	metastasis	11
0	primary_SU_T1	19	S100A1;NUAK2	1	primary	7
1	LN_SU_FLN1	19	S100A1;NUAK2	0	metastasis	7
0	primary_SU_T1	20	ZNF638;TBC1D23	1	primary	7
1	LN_SU_FLN1	20	ZNF638;TBC1D23	0	metastasis	7
0	primary_SU_T1	21	FBLN7;CCDC71	1	primary	5
1	LN_SU_FLN1	21	FBLN7;CCDC71	0	metastasis	5
0	primary_SU_T1	22	EBNA1BP2;FAM208A	1	primary	5
1	LN_SU_FLN1	22	EBNA1BP2;FAM208A	0	metastasis	5
