anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	COL5A1;TP53	1	primary	134
1	LN_SU_FLN1	0	COL5A1;TP53	0	metastasis	134
0	primary_SU_T1	1	CHD3;KEL	1	primary	93
1	LN_SU_FLN1	1	CHD3;KEL	0	metastasis	93
0	primary_SU_T1	2	COL5A1;SPTA1	0	primary	70
1	LN_SU_FLN1	2	COL5A1;SPTA1	1	metastasis	70
0	primary_SU_T1	3	CACNA1A;SETBP1	1	primary	53
1	LN_SU_FLN1	3	CACNA1A;SETBP1	0	metastasis	53
0	primary_SU_T1	4	ST6GALNAC3;KIAA1107	1	primary	42
1	LN_SU_FLN1	4	ST6GALNAC3;KIAA1107	0	metastasis	42
0	primary_SU_T1	5	KMT2C;APC	0	primary	26
1	LN_SU_FLN1	5	KMT2C;APC	0	metastasis	26
0	primary_SU_T1	6	CACNA1A	1	primary	25
1	LN_SU_FLN1	6	CACNA1A	0	metastasis	25
0	primary_SU_T1	7	GON4L;ARL5A	1	primary	14
1	LN_SU_FLN1	7	GON4L;ARL5A	0	metastasis	14
0	primary_SU_T1	8	TAL1;SPATC1	1	primary	8
1	LN_SU_FLN1	8	TAL1;SPATC1	0	metastasis	8
0	primary_SU_T1	9	SEMA3E;CSMD3	1	primary	7
1	LN_SU_FLN1	9	SEMA3E;CSMD3	0	metastasis	7
0	primary_SU_T1	10	KIF26B;TF	0	primary	7
1	LN_SU_FLN1	10	KIF26B;TF	0	metastasis	7
0	primary_SU_T1	11	IDUA;C7orf71	1	primary	5
1	LN_SU_FLN1	11	IDUA;C7orf71	0	metastasis	5
