anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN3	0	KIF1A;TP53	0	metastasis	772
1	primary_SU_T1	0	KIF1A;TP53	0	primary	772
0	LN_SU_LN3	1	HIST1H1E;CDKN1A	0	metastasis	162
1	primary_SU_T1	1	HIST1H1E;CDKN1A	1	primary	162
0	LN_SU_LN3	2	ATR;MUC6	0	metastasis	100
1	primary_SU_T1	2	ATR;MUC6	0	primary	100
0	LN_SU_LN3	3	NUP133	0	metastasis	76
1	primary_SU_T1	3	NUP133	0	primary	76
0	LN_SU_LN3	4	GNA13;MUC6	1	metastasis	73
1	primary_SU_T1	4	GNA13;MUC6	0	primary	73
0	LN_SU_LN3	5	NSD1	0	metastasis	71
1	primary_SU_T1	5	NSD1	1	primary	71
0	LN_SU_LN3	6	TSC2	0	metastasis	67
1	primary_SU_T1	6	TSC2	0	primary	67
0	LN_SU_LN3	7	EP300	0	metastasis	56
1	primary_SU_T1	7	EP300	1	primary	56
0	LN_SU_LN3	8	MACF1;KMT2C	0	metastasis	53
1	primary_SU_T1	8	MACF1;KMT2C	1	primary	53
0	LN_SU_LN3	9	WT1;FAT1	0	metastasis	46
1	primary_SU_T1	9	WT1;FAT1	1	primary	46
0	LN_SU_LN3	10	RUNX1;FAT1	1	metastasis	38
1	primary_SU_T1	10	RUNX1;FAT1	0	primary	38
0	LN_SU_LN3	11	SPTA1	0	metastasis	32
1	primary_SU_T1	11	SPTA1	1	primary	32
0	LN_SU_LN3	12	GNG12;GON4L	0	metastasis	26
1	primary_SU_T1	12	GNG12;GON4L	1	primary	26
0	LN_SU_LN3	13	SYTL1;PGLYRP4	0	metastasis	20
1	primary_SU_T1	13	SYTL1;PGLYRP4	1	primary	20
0	LN_SU_LN3	14	IQGAP3;AMER3	0	metastasis	19
1	primary_SU_T1	14	IQGAP3;AMER3	1	primary	19
0	LN_SU_LN3	15	REG3A;UBE2E3	0	metastasis	17
1	primary_SU_T1	15	REG3A;UBE2E3	1	primary	17
0	LN_SU_LN3	16	CCNG2;ATG12	0	metastasis	15
1	primary_SU_T1	16	CCNG2;ATG12	1	primary	15
0	LN_SU_LN3	17	FUBP1	0	metastasis	15
1	primary_SU_T1	17	FUBP1	1	primary	15
0	LN_SU_LN3	18	SESN2;CERKL	0	metastasis	14
1	primary_SU_T1	18	SESN2;CERKL	1	primary	14
0	LN_SU_LN3	19	RPRD2;REV1	0	metastasis	13
1	primary_SU_T1	19	RPRD2;REV1	1	primary	13
0	LN_SU_LN3	20	OR10J3;FIGN	0	metastasis	12
1	primary_SU_T1	20	OR10J3;FIGN	1	primary	12
0	LN_SU_LN3	21	ADAM15;SNED1	0	metastasis	12
1	primary_SU_T1	21	ADAM15;SNED1	1	primary	12
0	LN_SU_LN3	22	TMOD4;RAPGEF2	0	metastasis	11
1	primary_SU_T1	22	TMOD4;RAPGEF2	1	primary	11
0	LN_SU_LN3	23	OBSCN;MMADHC	0	metastasis	9
1	primary_SU_T1	23	OBSCN;MMADHC	1	primary	9
0	LN_SU_LN3	24	C1orf173;NAGK	0	metastasis	8
1	primary_SU_T1	24	C1orf173;NAGK	1	primary	8
0	LN_SU_LN3	25	EML4;PIKFYVE	0	metastasis	8
1	primary_SU_T1	25	EML4;PIKFYVE	1	primary	8
0	LN_SU_LN3	26	CACNA1S;PLA1A	0	metastasis	8
1	primary_SU_T1	26	CACNA1S;PLA1A	1	primary	8
0	LN_SU_LN3	27	LYST;EIF2B4	0	metastasis	8
1	primary_SU_T1	27	LYST;EIF2B4	1	primary	8
0	LN_SU_LN3	28	EEF2	0	metastasis	7
1	primary_SU_T1	28	EEF2	1	primary	7
0	LN_SU_LN3	29	WDR64;TRIML1	0	metastasis	7
1	primary_SU_T1	29	WDR64;TRIML1	1	primary	7
0	LN_SU_LN3	30	KIF2C;TANC1	0	metastasis	7
1	primary_SU_T1	30	KIF2C;TANC1	1	primary	7
0	LN_SU_LN3	31	LMX1A;MSR1	0	metastasis	6
1	primary_SU_T1	31	LMX1A;MSR1	1	primary	6
0	LN_SU_LN3	32	CENPF;GLI3	0	metastasis	6
1	primary_SU_T1	32	CENPF;GLI3	1	primary	6
0	LN_SU_LN3	33	ORC1;DDX59	0	metastasis	5
1	primary_SU_T1	33	ORC1;DDX59	1	primary	5
0	LN_SU_LN3	34	USP54;SCUBE2	0	metastasis	5
1	primary_SU_T1	34	USP54;SCUBE2	1	primary	5
0	LN_SU_LN3	35	DOCK3;NSMAF	0	metastasis	5
1	primary_SU_T1	35	DOCK3;NSMAF	1	primary	5
0	LN_SU_LN3	36	SPTAN1	0	metastasis	5
1	primary_SU_T1	36	SPTAN1	1	primary	5
0	LN_SU_LN3	37	CHD3	0	metastasis	5
1	primary_SU_T1	37	CHD3	1	primary	5
