anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	ATR;PIK3CA	0	primary	461
1	LN_SU_FLN1	0	ATR;PIK3CA	0	metastasis	461
2	metachronousMet_BR_T1	0	ATR;PIK3CA	0	metastasis	461
0	primary_SU_T1	1	LEPR;FCRL2	0	primary	43
1	LN_SU_FLN1	1	LEPR;FCRL2	0	metastasis	43
2	metachronousMet_BR_T1	1	LEPR;FCRL2	1	metastasis	43
0	primary_SU_T1	2	RPA2;DLGAP3	1	primary	41
1	LN_SU_FLN1	2	RPA2;DLGAP3	0	metastasis	41
2	metachronousMet_BR_T1	2	RPA2;DLGAP3	0	metastasis	41
0	primary_SU_T1	3	SLFNL1;MOV10	1	primary	40
1	LN_SU_FLN1	3	SLFNL1;MOV10	0	metastasis	40
2	metachronousMet_BR_T1	3	SLFNL1;MOV10	0	metastasis	40
0	primary_SU_T1	4	COL5A1	0	primary	39
1	LN_SU_FLN1	4	COL5A1	1	metastasis	39
2	metachronousMet_BR_T1	4	COL5A1	0	metastasis	39
0	primary_SU_T1	5	SMARCB1;PLXNB2	0	primary	26
1	LN_SU_FLN1	5	SMARCB1;PLXNB2	0	metastasis	26
2	metachronousMet_BR_T1	5	SMARCB1;PLXNB2	1	metastasis	26
0	primary_SU_T1	6	PXDN;TGFBRAP1	0	primary	26
1	LN_SU_FLN1	6	PXDN;TGFBRAP1	0	metastasis	26
2	metachronousMet_BR_T1	6	PXDN;TGFBRAP1	0	metastasis	26
0	primary_SU_T1	7	AJUBA	0	primary	24
1	LN_SU_FLN1	7	AJUBA	0	metastasis	24
2	metachronousMet_BR_T1	7	AJUBA	1	metastasis	24
0	primary_SU_T1	8	MMEL1;USP34	1	primary	21
1	LN_SU_FLN1	8	MMEL1;USP34	0	metastasis	21
2	metachronousMet_BR_T1	8	MMEL1;USP34	0	metastasis	21
0	primary_SU_T1	9	MYO7B;KIAA1715	1	primary	20
1	LN_SU_FLN1	9	MYO7B;KIAA1715	0	metastasis	20
2	metachronousMet_BR_T1	9	MYO7B;KIAA1715	0	metastasis	20
0	primary_SU_T1	10	NCOR1	1	primary	16
1	LN_SU_FLN1	10	NCOR1	0	metastasis	16
2	metachronousMet_BR_T1	10	NCOR1	0	metastasis	16
0	primary_SU_T1	11	HIVEP3;KLHL29	0	primary	12
1	LN_SU_FLN1	11	HIVEP3;KLHL29	0	metastasis	12
2	metachronousMet_BR_T1	11	HIVEP3;KLHL29	1	metastasis	12
0	primary_SU_T1	12	TRIM46;GBX2	1	primary	9
1	LN_SU_FLN1	12	TRIM46;GBX2	0	metastasis	9
2	metachronousMet_BR_T1	12	TRIM46;GBX2	0	metastasis	9
0	primary_SU_T1	13	CACNA1A	1	primary	8
1	LN_SU_FLN1	13	CACNA1A	0	metastasis	8
2	metachronousMet_BR_T1	13	CACNA1A	0	metastasis	8
0	primary_SU_T1	14	MUC4;HUS1	1	primary	7
1	LN_SU_FLN1	14	MUC4;HUS1	0	metastasis	7
2	metachronousMet_BR_T1	14	MUC4;HUS1	0	metastasis	7
0	primary_SU_T1	15	FAM135A;HIVEP2	1	primary	7
1	LN_SU_FLN1	15	FAM135A;HIVEP2	0	metastasis	7
2	metachronousMet_BR_T1	15	FAM135A;HIVEP2	0	metastasis	7
0	primary_SU_T1	16	CCDC13;PARP8	1	primary	6
1	LN_SU_FLN1	16	CCDC13;PARP8	0	metastasis	6
2	metachronousMet_BR_T1	16	CCDC13;PARP8	0	metastasis	6
0	primary_SU_T1	17	COL5A2;EPHA6	1	primary	6
1	LN_SU_FLN1	17	COL5A2;EPHA6	0	metastasis	6
2	metachronousMet_BR_T1	17	COL5A2;EPHA6	0	metastasis	6
0	primary_SU_T1	18	APOB	1	primary	6
1	LN_SU_FLN1	18	APOB	0	metastasis	6
2	metachronousMet_BR_T1	18	APOB	0	metastasis	6
0	primary_SU_T1	19	EMC1;ELFN1	1	primary	5
1	LN_SU_FLN1	19	EMC1;ELFN1	0	metastasis	5
2	metachronousMet_BR_T1	19	EMC1;ELFN1	0	metastasis	5
0	primary_SU_T1	20	ACTR1B;CFLAR	1	primary	5
1	LN_SU_FLN1	20	ACTR1B;CFLAR	0	metastasis	5
2	metachronousMet_BR_T1	20	ACTR1B;CFLAR	0	metastasis	5
0	primary_SU_T1	21	PTPN11	0	primary	5
1	LN_SU_FLN1	21	PTPN11	1	metastasis	5
2	metachronousMet_BR_T1	21	PTPN11	0	metastasis	5
