anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	TP53	0	metastasis	117
1	LN_SU_LN2	0	TP53	0	metastasis	117
2	primary_SU_T1	0	TP53	0	primary	117
3	LN_SU_FLN1	0	TP53	0	metastasis	117
4	LN_SU_FLN4	0	TP53	0	metastasis	117
0	LN_SU_LN1	1	ATM	0	metastasis	79
1	LN_SU_LN2	1	ATM	0	metastasis	79
2	primary_SU_T1	1	ATM	1	primary	79
3	LN_SU_FLN1	1	ATM	0	metastasis	79
4	LN_SU_FLN4	1	ATM	0	metastasis	79
0	LN_SU_LN1	2	MIB2;RCC1	0	metastasis	41
1	LN_SU_LN2	2	MIB2;RCC1	0	metastasis	41
2	primary_SU_T1	2	MIB2;RCC1	1	primary	41
3	LN_SU_FLN1	2	MIB2;RCC1	0	metastasis	41
4	LN_SU_FLN4	2	MIB2;RCC1	0	metastasis	41
0	LN_SU_LN1	3	CEP85;TXLNA	0	metastasis	37
1	LN_SU_LN2	3	CEP85;TXLNA	0	metastasis	37
2	primary_SU_T1	3	CEP85;TXLNA	1	primary	37
3	LN_SU_FLN1	3	CEP85;TXLNA	0	metastasis	37
4	LN_SU_FLN4	3	CEP85;TXLNA	0	metastasis	37
0	LN_SU_LN1	4	TRIM63;POU3F1	0	metastasis	30
1	LN_SU_LN2	4	TRIM63;POU3F1	0	metastasis	30
2	primary_SU_T1	4	TRIM63;POU3F1	1	primary	30
3	LN_SU_FLN1	4	TRIM63;POU3F1	0	metastasis	30
4	LN_SU_FLN4	4	TRIM63;POU3F1	0	metastasis	30
0	LN_SU_LN1	5	PLCG1;NF1	0	metastasis	28
1	LN_SU_LN2	5	PLCG1;NF1	0	metastasis	28
2	primary_SU_T1	5	PLCG1;NF1	1	primary	28
3	LN_SU_FLN1	5	PLCG1;NF1	0	metastasis	28
4	LN_SU_FLN4	5	PLCG1;NF1	0	metastasis	28
0	LN_SU_LN1	6	MAST2;LPHN2	0	metastasis	25
1	LN_SU_LN2	6	MAST2;LPHN2	1	metastasis	25
2	primary_SU_T1	6	MAST2;LPHN2	0	primary	25
3	LN_SU_FLN1	6	MAST2;LPHN2	0	metastasis	25
4	LN_SU_FLN4	6	MAST2;LPHN2	0	metastasis	25
0	LN_SU_LN1	7	AL590822.1;GABPB2	0	metastasis	20
1	LN_SU_LN2	7	AL590822.1;GABPB2	0	metastasis	20
2	primary_SU_T1	7	AL590822.1;GABPB2	1	primary	20
3	LN_SU_FLN1	7	AL590822.1;GABPB2	0	metastasis	20
4	LN_SU_FLN4	7	AL590822.1;GABPB2	0	metastasis	20
0	LN_SU_LN1	8	GABRA6	1	metastasis	19
1	LN_SU_LN2	8	GABRA6	0	metastasis	19
2	primary_SU_T1	8	GABRA6	0	primary	19
3	LN_SU_FLN1	8	GABRA6	0	metastasis	19
4	LN_SU_FLN4	8	GABRA6	0	metastasis	19
0	LN_SU_LN1	9	SPTA1	0	metastasis	18
1	LN_SU_LN2	9	SPTA1	0	metastasis	18
2	primary_SU_T1	9	SPTA1	1	primary	18
3	LN_SU_FLN1	9	SPTA1	0	metastasis	18
4	LN_SU_FLN4	9	SPTA1	0	metastasis	18
0	LN_SU_LN1	10	SPAG17;ADIPOR1	0	metastasis	18
1	LN_SU_LN2	10	SPAG17;ADIPOR1	0	metastasis	18
2	primary_SU_T1	10	SPAG17;ADIPOR1	1	primary	18
3	LN_SU_FLN1	10	SPAG17;ADIPOR1	0	metastasis	18
4	LN_SU_FLN4	10	SPAG17;ADIPOR1	0	metastasis	18
0	LN_SU_LN1	11	STRADB;THRB	0	metastasis	13
1	LN_SU_LN2	11	STRADB;THRB	0	metastasis	13
2	primary_SU_T1	11	STRADB;THRB	1	primary	13
3	LN_SU_FLN1	11	STRADB;THRB	0	metastasis	13
4	LN_SU_FLN4	11	STRADB;THRB	0	metastasis	13
0	LN_SU_LN1	12	RASA1	0	metastasis	12
1	LN_SU_LN2	12	RASA1	0	metastasis	12
2	primary_SU_T1	12	RASA1	0	primary	12
3	LN_SU_FLN1	12	RASA1	1	metastasis	12
4	LN_SU_FLN4	12	RASA1	0	metastasis	12
0	LN_SU_LN1	13	PAQR6;SERPINC1	0	metastasis	11
1	LN_SU_LN2	13	PAQR6;SERPINC1	0	metastasis	11
2	primary_SU_T1	13	PAQR6;SERPINC1	1	primary	11
3	LN_SU_FLN1	13	PAQR6;SERPINC1	0	metastasis	11
4	LN_SU_FLN4	13	PAQR6;SERPINC1	0	metastasis	11
0	LN_SU_LN1	14	LPHN2;SMG5	0	metastasis	11
1	LN_SU_LN2	14	LPHN2;SMG5	0	metastasis	11
2	primary_SU_T1	14	LPHN2;SMG5	0	primary	11
3	LN_SU_FLN1	14	LPHN2;SMG5	0	metastasis	11
4	LN_SU_FLN4	14	LPHN2;SMG5	1	metastasis	11
0	LN_SU_LN1	15	URB2;SLC12A7	0	metastasis	9
1	LN_SU_LN2	15	URB2;SLC12A7	0	metastasis	9
2	primary_SU_T1	15	URB2;SLC12A7	1	primary	9
3	LN_SU_FLN1	15	URB2;SLC12A7	0	metastasis	9
4	LN_SU_FLN4	15	URB2;SLC12A7	0	metastasis	9
0	LN_SU_LN1	16	HIPK1;ARAP3	0	metastasis	9
1	LN_SU_LN2	16	HIPK1;ARAP3	0	metastasis	9
2	primary_SU_T1	16	HIPK1;ARAP3	0	primary	9
3	LN_SU_FLN1	16	HIPK1;ARAP3	0	metastasis	9
4	LN_SU_FLN4	16	HIPK1;ARAP3	0	metastasis	9
0	LN_SU_LN1	17	PTCH1	0	metastasis	9
1	LN_SU_LN2	17	PTCH1	0	metastasis	9
2	primary_SU_T1	17	PTCH1	0	primary	9
3	LN_SU_FLN1	17	PTCH1	0	metastasis	9
4	LN_SU_FLN4	17	PTCH1	0	metastasis	9
0	LN_SU_LN1	18	MACF1;BRCA1	0	metastasis	8
1	LN_SU_LN2	18	MACF1;BRCA1	0	metastasis	8
2	primary_SU_T1	18	MACF1;BRCA1	1	primary	8
3	LN_SU_FLN1	18	MACF1;BRCA1	0	metastasis	8
4	LN_SU_FLN4	18	MACF1;BRCA1	0	metastasis	8
0	LN_SU_LN1	19	PPP1R21;CNTNAP2	0	metastasis	7
