anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	PAX5;HIST1H1C	0	primary	1152
1	LN_SU_FLN1	0	PAX5;HIST1H1C	0	metastasis	1152
0	primary_SU_T1	1	POLRMT	1	primary	47
1	LN_SU_FLN1	1	POLRMT	0	metastasis	47
0	primary_SU_T1	2	SNX7;PI4KB	0	primary	33
1	LN_SU_FLN1	2	SNX7;PI4KB	1	metastasis	33
0	primary_SU_T1	3	OPRD1;HIST2H2AB	1	primary	9
1	LN_SU_FLN1	3	OPRD1;HIST2H2AB	0	metastasis	9
0	primary_SU_T1	4	ABCG8;NCL	1	primary	9
1	LN_SU_FLN1	4	ABCG8;NCL	0	metastasis	9
0	primary_SU_T1	5	DARS2;METTL8	0	primary	6
1	LN_SU_FLN1	5	DARS2;METTL8	1	metastasis	6
0	primary_SU_T1	6	LRRC3B;NBEAL2	1	primary	6
1	LN_SU_FLN1	6	LRRC3B;NBEAL2	0	metastasis	6
0	primary_SU_T1	7	PCDH10;COL22A1	1	primary	6
1	LN_SU_FLN1	7	PCDH10;COL22A1	0	metastasis	6
0	primary_SU_T1	8	PLA2G4A;FBXO38	1	primary	5
1	LN_SU_FLN1	8	PLA2G4A;FBXO38	0	metastasis	5
