anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	INPPL1;TP53	1	primary	115
1	metachronousMet_BR_T1	0	INPPL1;TP53	0	metastasis	115
0	primary_SU_T1	1	PHF13;ECM1	0	primary	102
1	metachronousMet_BR_T1	1	PHF13;ECM1	1	metastasis	102
0	primary_SU_T1	2	DICER1	1	primary	99
1	metachronousMet_BR_T1	2	DICER1	0	metastasis	99
0	primary_SU_T1	3	NCOR1;ERBB2	0	primary	43
1	metachronousMet_BR_T1	3	NCOR1;ERBB2	0	metastasis	43
0	primary_SU_T1	4	PRKCZ;ZNF648	1	primary	34
1	metachronousMet_BR_T1	4	PRKCZ;ZNF648	0	metastasis	34
0	primary_SU_T1	5	EFR3B;DNAH6	1	primary	18
1	metachronousMet_BR_T1	5	EFR3B;DNAH6	0	metastasis	18
0	primary_SU_T1	6	USH2A;WDR26	1	primary	17
1	metachronousMet_BR_T1	6	USH2A;WDR26	0	metastasis	17
0	primary_SU_T1	7	WHSC1	1	primary	17
1	metachronousMet_BR_T1	7	WHSC1	0	metastasis	17
0	primary_SU_T1	8	EIF4G3;ASB17	1	primary	12
1	metachronousMet_BR_T1	8	EIF4G3;ASB17	0	metastasis	12
0	primary_SU_T1	9	HIST1H2AL;PDP1	0	primary	6
1	metachronousMet_BR_T1	9	HIST1H2AL;PDP1	1	metastasis	6
0	primary_SU_T1	10	NLGN1;ARMC1	1	primary	5
1	metachronousMet_BR_T1	10	NLGN1;ARMC1	0	metastasis	5
0	primary_SU_T1	11	CACNA1S;CYP26B1	1	primary	5
1	metachronousMet_BR_T1	11	CACNA1S;CYP26B1	0	metastasis	5
0	primary_SU_T1	12	ZNF672;FYCO1	0	primary	5
1	metachronousMet_BR_T1	12	ZNF672;FYCO1	1	metastasis	5
