anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	MET;KMT2C	0	primary	99
1	LN_SU_FLN1	0	MET;KMT2C	0	metastasis	99
0	primary_SU_T1	1	DFFB;TAS1R2	1	primary	21
1	LN_SU_FLN1	1	DFFB;TAS1R2	0	metastasis	21
0	primary_SU_T1	2	OR14C36;NCKAP5	0	primary	11
1	LN_SU_FLN1	2	OR14C36;NCKAP5	1	metastasis	11
0	primary_SU_T1	3	NRXN1;CLASP1	0	primary	11
1	LN_SU_FLN1	3	NRXN1;CLASP1	0	metastasis	11
0	primary_SU_T1	4	ABCC10;EYS	1	primary	10
1	LN_SU_FLN1	4	ABCC10;EYS	0	metastasis	10
0	primary_SU_T1	5	SCMH1;ADRA2B	1	primary	9
1	LN_SU_FLN1	5	SCMH1;ADRA2B	0	metastasis	9
0	primary_SU_T1	6	ANGPTL7;IL23R	1	primary	7
1	LN_SU_FLN1	6	ANGPTL7;IL23R	0	metastasis	7
0	primary_SU_T1	7	UTP11L;ZFYVE28	1	primary	7
1	LN_SU_FLN1	7	UTP11L;ZFYVE28	0	metastasis	7
0	primary_SU_T1	8	MTRR;RANBP17	1	primary	7
1	LN_SU_FLN1	8	MTRR;RANBP17	0	metastasis	7
0	primary_SU_T1	9	BIRC6;USP34	1	primary	6
1	LN_SU_FLN1	9	BIRC6;USP34	0	metastasis	6
0	primary_SU_T1	10	PLEKHM2;CDH10	1	primary	5
1	LN_SU_FLN1	10	PLEKHM2;CDH10	0	metastasis	5
