anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	PIK3CA;MET	0	primary	162
1	LN_SU_FLN1	0	PIK3CA;MET	0	metastasis	162
0	primary_SU_T1	1	ASXL1;SPTAN1	1	primary	59
1	LN_SU_FLN1	1	ASXL1;SPTAN1	0	metastasis	59
0	primary_SU_T1	2	PLEKHN1;C1orf159	1	primary	51
1	LN_SU_FLN1	2	PLEKHN1;C1orf159	0	metastasis	51
0	primary_SU_T1	3	RLF;PAPPA2	1	primary	31
1	LN_SU_FLN1	3	RLF;PAPPA2	0	metastasis	31
0	primary_SU_T1	4	C1orf65;OR11L1	1	primary	30
1	LN_SU_FLN1	4	C1orf65;OR11L1	0	metastasis	30
0	primary_SU_T1	5	CARD11	1	primary	27
1	LN_SU_FLN1	5	CARD11	0	metastasis	27
0	primary_SU_T1	6	FAT1	0	primary	25
1	LN_SU_FLN1	6	FAT1	1	metastasis	25
0	primary_SU_T1	7	KIFAP3;PLB1	1	primary	25
1	LN_SU_FLN1	7	KIFAP3;PLB1	0	metastasis	25
0	primary_SU_T1	8	KMT2D;APOB	1	primary	24
1	LN_SU_FLN1	8	KMT2D;APOB	0	metastasis	24
0	primary_SU_T1	9	TRIM58;LRP1B	1	primary	22
1	LN_SU_FLN1	9	TRIM58;LRP1B	0	metastasis	22
0	primary_SU_T1	10	SNTG2;EPHB1	1	primary	13
1	LN_SU_FLN1	10	SNTG2;EPHB1	0	metastasis	13
0	primary_SU_T1	11	PLEKHN1;AMPD2	0	primary	12
1	LN_SU_FLN1	11	PLEKHN1;AMPD2	0	metastasis	12
0	primary_SU_T1	12	PTPRD	0	primary	10
1	LN_SU_FLN1	12	PTPRD	0	metastasis	10
0	primary_SU_T1	13	ST6GALNAC3;CORIN	1	primary	9
1	LN_SU_FLN1	13	ST6GALNAC3;CORIN	0	metastasis	9
0	primary_SU_T1	14	PADI3;CLCA2	1	primary	9
1	LN_SU_FLN1	14	PADI3;CLCA2	0	metastasis	9
