anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	KANK4;OR10X1	1	primary	56
1	LN_SU_FLN1	0	KANK4;OR10X1	0	metastasis	56
0	primary_SU_T1	1	MACF1;MET	0	primary	32
1	LN_SU_FLN1	1	MACF1;MET	0	metastasis	32
0	primary_SU_T1	2	GSTM5;PSMD4	1	primary	25
1	LN_SU_FLN1	2	GSTM5;PSMD4	0	metastasis	25
0	primary_SU_T1	3	NUP133;SCAF4	1	primary	22
1	LN_SU_FLN1	3	NUP133;SCAF4	0	metastasis	22
0	primary_SU_T1	4	CUL3	0	primary	21
1	LN_SU_FLN1	4	CUL3	1	metastasis	21
0	primary_SU_T1	5	PANK4;ESRRG	1	primary	18
1	LN_SU_FLN1	5	PANK4;ESRRG	0	metastasis	18
0	primary_SU_T1	6	MAATS1;MUC3A	1	primary	14
1	LN_SU_FLN1	6	MAATS1;MUC3A	0	metastasis	14
0	primary_SU_T1	7	ABCG8;TBC1D8	1	primary	12
1	LN_SU_FLN1	7	ABCG8;TBC1D8	0	metastasis	12
0	primary_SU_T1	8	C8B;OR14A16	1	primary	12
1	LN_SU_FLN1	8	C8B;OR14A16	0	metastasis	12
0	primary_SU_T1	9	FIGN;ALPK1	1	primary	11
1	LN_SU_FLN1	9	FIGN;ALPK1	0	metastasis	11
0	primary_SU_T1	10	ZFHX3	1	primary	9
1	LN_SU_FLN1	10	ZFHX3	0	metastasis	9
0	primary_SU_T1	11	CHD8	1	primary	8
1	LN_SU_FLN1	11	CHD8	0	metastasis	8
0	primary_SU_T1	12	3;FBN2	1	primary	8
1	LN_SU_FLN1	12	3;FBN2	0	metastasis	8
0	primary_SU_T1	13	SPTA1	1	primary	7
1	LN_SU_FLN1	13	SPTA1	0	metastasis	7
0	primary_SU_T1	14	C3orf80;SLC35F1	1	primary	7
1	LN_SU_FLN1	14	C3orf80;SLC35F1	0	metastasis	7
0	primary_SU_T1	15	TNR;SLC35D2	1	primary	6
1	LN_SU_FLN1	15	TNR;SLC35D2	0	metastasis	6
0	primary_SU_T1	16	DEK;GRM4	1	primary	6
1	LN_SU_FLN1	16	DEK;GRM4	0	metastasis	6
0	primary_SU_T1	17	EFNA3;CHCHD2	1	primary	5
1	LN_SU_FLN1	17	EFNA3;CHCHD2	0	metastasis	5
0	primary_SU_T1	18	RAB17;ADAM22	1	primary	5
1	LN_SU_FLN1	18	RAB17;ADAM22	0	metastasis	5
