anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	PIM1;MET	0	metastasis	410
1	LN_SU_LN2	0	PIM1;MET	0	metastasis	410
2	primary_SU_T1	0	PIM1;MET	0	primary	410
3	LN_SU_FLN1	0	PIM1;MET	0	metastasis	410
4	LN_SU_FLN2	0	PIM1;MET	0	metastasis	410
0	LN_SU_LN1	1	RP11-268J15.5;DCST2	0	metastasis	65
1	LN_SU_LN2	1	RP11-268J15.5;DCST2	0	metastasis	65
2	primary_SU_T1	1	RP11-268J15.5;DCST2	1	primary	65
3	LN_SU_FLN1	1	RP11-268J15.5;DCST2	0	metastasis	65
4	LN_SU_FLN2	1	RP11-268J15.5;DCST2	0	metastasis	65
0	LN_SU_LN1	2	CD1B;OR2W3	0	metastasis	39
1	LN_SU_LN2	2	CD1B;OR2W3	0	metastasis	39
2	primary_SU_T1	2	CD1B;OR2W3	1	primary	39
3	LN_SU_FLN1	2	CD1B;OR2W3	0	metastasis	39
4	LN_SU_FLN2	2	CD1B;OR2W3	0	metastasis	39
0	LN_SU_LN1	3	CARD11	0	metastasis	31
1	LN_SU_LN2	3	CARD11	0	metastasis	31
2	primary_SU_T1	3	CARD11	1	primary	31
3	LN_SU_FLN1	3	CARD11	0	metastasis	31
4	LN_SU_FLN2	3	CARD11	0	metastasis	31
0	LN_SU_LN1	4	DAZAP1	0	metastasis	27
1	LN_SU_LN2	4	DAZAP1	0	metastasis	27
2	primary_SU_T1	4	DAZAP1	1	primary	27
3	LN_SU_FLN1	4	DAZAP1	0	metastasis	27
4	LN_SU_FLN2	4	DAZAP1	0	metastasis	27
0	LN_SU_LN1	5	AJUBA;CHD3	0	metastasis	26
1	LN_SU_LN2	5	AJUBA;CHD3	0	metastasis	26
2	primary_SU_T1	5	AJUBA;CHD3	1	primary	26
3	LN_SU_FLN1	5	AJUBA;CHD3	0	metastasis	26
4	LN_SU_FLN2	5	AJUBA;CHD3	0	metastasis	26
0	LN_SU_LN1	6	TDRD5;XPR1	1	metastasis	22
1	LN_SU_LN2	6	TDRD5;XPR1	0	metastasis	22
2	primary_SU_T1	6	TDRD5;XPR1	0	primary	22
3	LN_SU_FLN1	6	TDRD5;XPR1	0	metastasis	22
4	LN_SU_FLN2	6	TDRD5;XPR1	0	metastasis	22
