anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	KEAP1;JAK1	0	primary	456
1	LN_SU_FLN1	0	KEAP1;JAK1	0	metastasis	456
0	primary_SU_T1	1	ZBTB20;RNF111	1	primary	86
1	LN_SU_FLN1	1	ZBTB20;RNF111	0	metastasis	86
0	primary_SU_T1	2	SPTA1	1	primary	72
1	LN_SU_FLN1	2	SPTA1	0	metastasis	72
0	primary_SU_T1	3	KLHL21;CAMK2N1	1	primary	64
1	LN_SU_FLN1	3	KLHL21;CAMK2N1	0	metastasis	64
0	primary_SU_T1	4	ATR	1	primary	58
1	LN_SU_FLN1	4	ATR	0	metastasis	58
0	primary_SU_T1	5	MACF1;KMT2A	0	primary	37
1	LN_SU_FLN1	5	MACF1;KMT2A	1	metastasis	37
0	primary_SU_T1	6	CYLD;NIPBL	1	primary	36
1	LN_SU_FLN1	6	CYLD;NIPBL	0	metastasis	36
0	primary_SU_T1	7	APC	1	primary	35
1	LN_SU_FLN1	7	APC	0	metastasis	35
0	primary_SU_T1	8	BRCA1;ERBB3	1	primary	30
1	LN_SU_FLN1	8	BRCA1;ERBB3	0	metastasis	30
0	primary_SU_T1	9	ABCA4;MFSD9	0	primary	27
1	LN_SU_FLN1	9	ABCA4;MFSD9	1	metastasis	27
0	primary_SU_T1	10	KIF1B;CCDC85A	1	primary	21
1	LN_SU_FLN1	10	KIF1B;CCDC85A	0	metastasis	21
0	primary_SU_T1	11	KCNQ4;DAB1	1	primary	17
1	LN_SU_FLN1	11	KCNQ4;DAB1	0	metastasis	17
0	primary_SU_T1	12	GLI2;PLK4	1	primary	16
1	LN_SU_FLN1	12	GLI2;PLK4	0	metastasis	16
0	primary_SU_T1	13	TTC27;TMEM198	0	primary	11
1	LN_SU_FLN1	13	TTC27;TMEM198	0	metastasis	11
0	primary_SU_T1	14	KIAA1841;CD8A	1	primary	6
1	LN_SU_FLN1	14	KIAA1841;CD8A	0	metastasis	6
0	primary_SU_T1	15	WNT16;VIPR2	1	primary	5
1	LN_SU_FLN1	15	WNT16;VIPR2	0	metastasis	5
