anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	ABL1;KIF1A	1	metastasis	435
1	primary_SU_T1	0	ABL1;KIF1A	1	primary	435
2	LN_SU_FLN1	0	ABL1;KIF1A	1	metastasis	435
3	LN_SU_FLN2	0	ABL1;KIF1A	1	metastasis	435
0	LN_SU_LN1	1	PUM1;PPP1R21	0	metastasis	10
1	primary_SU_T1	1	PUM1;PPP1R21	0	primary	10
2	LN_SU_FLN1	1	PUM1;PPP1R21	1	metastasis	10
3	LN_SU_FLN2	1	PUM1;PPP1R21	0	metastasis	10
0	LN_SU_LN1	2	PTEN	0	metastasis	10
1	primary_SU_T1	2	PTEN	1	primary	10
2	LN_SU_FLN1	2	PTEN	0	metastasis	10
3	LN_SU_FLN2	2	PTEN	0	metastasis	10
0	LN_SU_LN1	3	GABRA6	0	metastasis	8
1	primary_SU_T1	3	GABRA6	0	primary	8
2	LN_SU_FLN1	3	GABRA6	1	metastasis	8
3	LN_SU_FLN2	3	GABRA6	1	metastasis	8
0	LN_SU_LN1	4	PRKAB2;MCF2L2	0	metastasis	7
1	primary_SU_T1	4	PRKAB2;MCF2L2	1	primary	7
2	LN_SU_FLN1	4	PRKAB2;MCF2L2	0	metastasis	7
3	LN_SU_FLN2	4	PRKAB2;MCF2L2	0	metastasis	7
0	LN_SU_LN1	5	ALK	1	metastasis	6
1	primary_SU_T1	5	ALK	0	primary	6
2	LN_SU_FLN1	5	ALK	0	metastasis	6
3	LN_SU_FLN2	5	ALK	0	metastasis	6
0	LN_SU_LN1	6	HMCN1;SLC15A2	1	metastasis	6
1	primary_SU_T1	6	HMCN1;SLC15A2	0	primary	6
2	LN_SU_FLN1	6	HMCN1;SLC15A2	0	metastasis	6
3	LN_SU_FLN2	6	HMCN1;SLC15A2	0	metastasis	6
0	LN_SU_LN1	7	ST3GAL6;GP5	0	metastasis	6
1	primary_SU_T1	7	ST3GAL6;GP5	1	primary	6
2	LN_SU_FLN1	7	ST3GAL6;GP5	0	metastasis	6
3	LN_SU_FLN2	7	ST3GAL6;GP5	1	metastasis	6
0	LN_SU_LN1	8	PTEN	0	metastasis	5
1	primary_SU_T1	8	PTEN	0	primary	5
2	LN_SU_FLN1	8	PTEN	1	metastasis	5
3	LN_SU_FLN2	8	PTEN	0	metastasis	5
