anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	ATR;PDGFRA	0	metastasis	899
1	primary_SU_T1	0	ATR;PDGFRA	0	primary	899
2	LN_SU_FLN1	0	ATR;PDGFRA	1	metastasis	899
0	LN_SU_LN1	1	RB1;IRF2	1	metastasis	87
1	primary_SU_T1	1	RB1;IRF2	0	primary	87
2	LN_SU_FLN1	1	RB1;IRF2	0	metastasis	87
0	LN_SU_LN1	2	MYH9	1	metastasis	23
1	primary_SU_T1	2	MYH9	0	primary	23
2	LN_SU_FLN1	2	MYH9	1	metastasis	23
0	LN_SU_LN1	3	COL11A1;SMCO1	0	metastasis	14
1	primary_SU_T1	3	COL11A1;SMCO1	1	primary	14
2	LN_SU_FLN1	3	COL11A1;SMCO1	0	metastasis	14
0	LN_SU_LN1	4	TMEM82;DNASE2B	0	metastasis	13
1	primary_SU_T1	4	TMEM82;DNASE2B	1	primary	13
2	LN_SU_FLN1	4	TMEM82;DNASE2B	0	metastasis	13
0	LN_SU_LN1	5	NUAK2;TTN	0	metastasis	13
1	primary_SU_T1	5	NUAK2;TTN	1	primary	13
2	LN_SU_FLN1	5	NUAK2;TTN	0	metastasis	13
0	LN_SU_LN1	6	OTOF;MORC1	0	metastasis	10
1	primary_SU_T1	6	OTOF;MORC1	1	primary	10
2	LN_SU_FLN1	6	OTOF;MORC1	0	metastasis	10
0	LN_SU_LN1	7	CNTNAP5;ARL13B	0	metastasis	10
1	primary_SU_T1	7	CNTNAP5;ARL13B	1	primary	10
2	LN_SU_FLN1	7	CNTNAP5;ARL13B	0	metastasis	10
0	LN_SU_LN1	8	ATPAF1;CSRNP3	0	metastasis	10
1	primary_SU_T1	8	ATPAF1;CSRNP3	1	primary	10
2	LN_SU_FLN1	8	ATPAF1;CSRNP3	0	metastasis	10
0	LN_SU_LN1	9	PGBD2;SCN5A	1	metastasis	8
1	primary_SU_T1	9	PGBD2;SCN5A	0	primary	8
2	LN_SU_FLN1	9	PGBD2;SCN5A	0	metastasis	8
0	LN_SU_LN1	10	ZNF593;TNN	1	metastasis	8
1	primary_SU_T1	10	ZNF593;TNN	0	primary	8
2	LN_SU_FLN1	10	ZNF593;TNN	1	metastasis	8
0	LN_SU_LN1	11	ATP8A1;RSPO2	1	metastasis	8
1	primary_SU_T1	11	ATP8A1;RSPO2	0	primary	8
2	LN_SU_FLN1	11	ATP8A1;RSPO2	1	metastasis	8
0	LN_SU_LN1	12	KLHL20;KLHL20	0	metastasis	8
1	primary_SU_T1	12	KLHL20;KLHL20	1	primary	8
2	LN_SU_FLN1	12	KLHL20;KLHL20	0	metastasis	8
0	LN_SU_LN1	13	RTN4;COL6A5	0	metastasis	6
1	primary_SU_T1	13	RTN4;COL6A5	1	primary	6
2	LN_SU_FLN1	13	RTN4;COL6A5	0	metastasis	6
