anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	COL5A1;NIPBL	0	primary	2278
1	LN_SU_FLN2	0	COL5A1;NIPBL	0	metastasis	2278
0	primary_SU_T1	1	PBRM1;CACNA1A	0	primary	130
1	LN_SU_FLN2	1	PBRM1;CACNA1A	1	metastasis	130
0	primary_SU_T1	2	HIST1H1E;TBX3	1	primary	87
1	LN_SU_FLN2	2	HIST1H1E;TBX3	0	metastasis	87
0	primary_SU_T1	3	BRCA2;EGFR	0	primary	78
1	LN_SU_FLN2	3	BRCA2;EGFR	1	metastasis	78
0	primary_SU_T1	4	TET2	1	primary	43
1	LN_SU_FLN2	4	TET2	0	metastasis	43
0	primary_SU_T1	5	ATR;NSD1	0	primary	43
1	LN_SU_FLN2	5	ATR;NSD1	1	metastasis	43
0	primary_SU_T1	6	LRRC47;UGP2	0	primary	32
1	LN_SU_FLN2	6	LRRC47;UGP2	1	metastasis	32
0	primary_SU_T1	7	FLT3	1	primary	23
1	LN_SU_FLN2	7	FLT3	0	metastasis	23
0	primary_SU_T1	8	ERRFI1;MSH4	1	primary	22
1	LN_SU_FLN2	8	ERRFI1;MSH4	0	metastasis	22
0	primary_SU_T1	9	LRRN2;TARBP1	1	primary	17
1	LN_SU_FLN2	9	LRRN2;TARBP1	0	metastasis	17
0	primary_SU_T1	10	UBR4;PTPRU	0	primary	11
1	LN_SU_FLN2	10	UBR4;PTPRU	0	metastasis	11
0	primary_SU_T1	11	KCNH8;OXCT1	0	primary	11
1	LN_SU_FLN2	11	KCNH8;OXCT1	1	metastasis	11
0	primary_SU_T1	12	DNAH7;RP9	1	primary	8
1	LN_SU_FLN2	12	DNAH7;RP9	0	metastasis	8
0	primary_SU_T1	13	CMTM8;SEC62	1	primary	7
1	LN_SU_FLN2	13	CMTM8;SEC62	0	metastasis	7
0	primary_SU_T1	14	RAP1GAP;RASGRP3	0	primary	5
1	LN_SU_FLN2	14	RAP1GAP;RASGRP3	0	metastasis	5
0	primary_SU_T1	15	ATIC;IQCB1	1	primary	5
1	LN_SU_FLN2	15	ATIC;IQCB1	0	metastasis	5
