anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	TP53;FUBP1	1	primary	624
1	LN_SU_FLN1	0	TP53;FUBP1	1	metastasis	624
0	primary_SU_T1	1	PADI3;DMAP1	1	primary	20
1	LN_SU_FLN1	1	PADI3;DMAP1	0	metastasis	20
0	primary_SU_T1	2	ZFHX3	1	primary	20
1	LN_SU_FLN1	2	ZFHX3	0	metastasis	20
0	primary_SU_T1	3	1;FNBP1L	1	primary	19
1	LN_SU_FLN1	3	1;FNBP1L	0	metastasis	19
0	primary_SU_T1	4	NSD1	1	primary	16
1	LN_SU_FLN1	4	NSD1	0	metastasis	16
0	primary_SU_T1	5	MYH9	1	primary	16
1	LN_SU_FLN1	5	MYH9	0	metastasis	16
0	primary_SU_T1	6	SGIP1;CCDC18	0	primary	15
1	LN_SU_FLN1	6	SGIP1;CCDC18	1	metastasis	15
0	primary_SU_T1	7	MACF1	0	primary	14
1	LN_SU_FLN1	7	MACF1	1	metastasis	14
0	primary_SU_T1	8	ROCK2;THBS4	1	primary	11
1	LN_SU_FLN1	8	ROCK2;THBS4	0	metastasis	11
0	primary_SU_T1	9	CHD8	0	primary	11
1	LN_SU_FLN1	9	CHD8	1	metastasis	11
0	primary_SU_T1	10	EPB41;KAT2B	1	primary	9
1	LN_SU_FLN1	10	EPB41;KAT2B	0	metastasis	9
0	primary_SU_T1	11	LPPR4;KIF26B	1	primary	9
1	LN_SU_FLN1	11	LPPR4;KIF26B	0	metastasis	9
0	primary_SU_T1	12	DNM3;UGT1A6	1	primary	8
1	LN_SU_FLN1	12	DNM3;UGT1A6	1	metastasis	8
0	primary_SU_T1	13	RPE65;APCS	1	primary	5
1	LN_SU_FLN1	13	RPE65;APCS	0	metastasis	5
0	primary_SU_T1	14	OPALIN;HPS1	1	primary	5
1	LN_SU_FLN1	14	OPALIN;HPS1	0	metastasis	5
