anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	KEAP1;COL5A1	0	primary	240
1	LN_SU_FLN2	0	KEAP1;COL5A1	0	metastasis	240
2	LN_SU_FLN4	0	KEAP1;COL5A1	0	metastasis	240
0	primary_SU_T1	1	TP53	1	primary	19
1	LN_SU_FLN2	1	TP53	0	metastasis	19
2	LN_SU_FLN4	1	TP53	0	metastasis	19
0	primary_SU_T1	2	ALK	1	primary	17
1	LN_SU_FLN2	2	ALK	0	metastasis	17
2	LN_SU_FLN4	2	ALK	0	metastasis	17
0	primary_SU_T1	3	CTH;ADAMTS4	1	primary	16
1	LN_SU_FLN2	3	CTH;ADAMTS4	1	metastasis	16
2	LN_SU_FLN4	3	CTH;ADAMTS4	0	metastasis	16
0	primary_SU_T1	4	PXDN;DNAH6	1	primary	13
1	LN_SU_FLN2	4	PXDN;DNAH6	0	metastasis	13
2	LN_SU_FLN4	4	PXDN;DNAH6	0	metastasis	13
0	primary_SU_T1	5	RMDN2;CLGN	0	primary	12
1	LN_SU_FLN2	5	RMDN2;CLGN	0	metastasis	12
2	LN_SU_FLN4	5	RMDN2;CLGN	1	metastasis	12
0	primary_SU_T1	6	TMEM57;RYR2	1	primary	11
1	LN_SU_FLN2	6	TMEM57;RYR2	0	metastasis	11
2	LN_SU_FLN4	6	TMEM57;RYR2	0	metastasis	11
0	primary_SU_T1	7	PTPRC	1	primary	9
1	LN_SU_FLN2	7	PTPRC	0	metastasis	9
2	LN_SU_FLN4	7	PTPRC	0	metastasis	9
0	primary_SU_T1	8	TMCO4;TBX15	1	primary	9
1	LN_SU_FLN2	8	TMCO4;TBX15	1	metastasis	9
2	LN_SU_FLN4	8	TMCO4;TBX15	0	metastasis	9
0	primary_SU_T1	9	FAM183A;RYR2	1	primary	9
1	LN_SU_FLN2	9	FAM183A;RYR2	0	metastasis	9
2	LN_SU_FLN4	9	FAM183A;RYR2	0	metastasis	9
0	primary_SU_T1	10	SPAG16;SPEF2	1	primary	8
1	LN_SU_FLN2	10	SPAG16;SPEF2	0	metastasis	8
2	LN_SU_FLN4	10	SPAG16;SPEF2	0	metastasis	8
0	primary_SU_T1	11	UNC80;DCP1B	1	primary	8
1	LN_SU_FLN2	11	UNC80;DCP1B	0	metastasis	8
2	LN_SU_FLN4	11	UNC80;DCP1B	1	metastasis	8
0	primary_SU_T1	12	SGCD;GARNL3	1	primary	8
1	LN_SU_FLN2	12	SGCD;GARNL3	0	metastasis	8
2	LN_SU_FLN4	12	SGCD;GARNL3	1	metastasis	8
0	primary_SU_T1	13	ABL1	0	primary	7
1	LN_SU_FLN2	13	ABL1	1	metastasis	7
2	LN_SU_FLN4	13	ABL1	0	metastasis	7
0	primary_SU_T1	14	SP140;PRSS12	1	primary	6
1	LN_SU_FLN2	14	SP140;PRSS12	0	metastasis	6
2	LN_SU_FLN4	14	SP140;PRSS12	0	metastasis	6
0	primary_SU_T1	15	PIK3CD;CHRNB3	1	primary	5
1	LN_SU_FLN2	15	PIK3CD;CHRNB3	0	metastasis	5
2	LN_SU_FLN4	15	PIK3CD;CHRNB3	0	metastasis	5
0	primary_SU_T1	16	ASAP2;E2F6	1	primary	5
1	LN_SU_FLN2	16	ASAP2;E2F6	1	metastasis	5
2	LN_SU_FLN4	16	ASAP2;E2F6	0	metastasis	5
