anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	KIF1A;VHL	0	primary	360
1	LN_SU_FLN1	0	KIF1A;VHL	0	metastasis	360
0	primary_SU_T1	1	WHSC1	1	primary	62
1	LN_SU_FLN1	1	WHSC1	0	metastasis	62
0	primary_SU_T1	2	BRCA1	1	primary	33
1	LN_SU_FLN1	2	BRCA1	0	metastasis	33
0	primary_SU_T1	3	SCP2;SEMA4A	1	primary	12
1	LN_SU_FLN1	3	SCP2;SEMA4A	0	metastasis	12
0	primary_SU_T1	4	HIVEP3;TNNI3K	1	primary	11
1	LN_SU_FLN1	4	HIVEP3;TNNI3K	0	metastasis	11
0	primary_SU_T1	5	TNNI3K;PDZRN3	1	primary	9
1	LN_SU_FLN1	5	TNNI3K;PDZRN3	0	metastasis	9
0	primary_SU_T1	6	MCL1;CCDC171	1	primary	8
1	LN_SU_FLN1	6	MCL1;CCDC171	0	metastasis	8
0	primary_SU_T1	7	SF3B1	0	primary	8
1	LN_SU_FLN1	7	SF3B1	1	metastasis	8
0	primary_SU_T1	8	RHOA	1	primary	7
1	LN_SU_FLN1	8	RHOA	0	metastasis	7
0	primary_SU_T1	9	GPR75-ASB3;NT5DC4	0	primary	7
1	LN_SU_FLN1	9	GPR75-ASB3;NT5DC4	1	metastasis	7
0	primary_SU_T1	10	BRINP3;COL1A2	0	primary	7
1	LN_SU_FLN1	10	BRINP3;COL1A2	1	metastasis	7
0	primary_SU_T1	11	IGSF10;ZNF273	1	primary	5
1	LN_SU_FLN1	11	IGSF10;ZNF273	0	metastasis	5
