anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	JAK1;EGFR	0	metastasis	521
1	LN_SU_LN2	0	JAK1;EGFR	0	metastasis	521
2	LN_SU_LN3	0	JAK1;EGFR	0	metastasis	521
3	primary_SU_T1	0	JAK1;EGFR	0	primary	521
4	LN_SU_FLN1	0	JAK1;EGFR	0	metastasis	521
5	metachronousMet_BR_T1	0	JAK1;EGFR	0	metastasis	521
0	LN_SU_LN1	1	BRAF	0	metastasis	68
1	LN_SU_LN2	1	BRAF	0	metastasis	68
2	LN_SU_LN3	1	BRAF	0	metastasis	68
3	primary_SU_T1	1	BRAF	0	primary	68
4	LN_SU_FLN1	1	BRAF	0	metastasis	68
5	metachronousMet_BR_T1	1	BRAF	0	metastasis	68
0	LN_SU_LN1	2	NUP133	0	metastasis	34
1	LN_SU_LN2	2	NUP133	0	metastasis	34
2	LN_SU_LN3	2	NUP133	0	metastasis	34
3	primary_SU_T1	2	NUP133	0	primary	34
4	LN_SU_FLN1	2	NUP133	0	metastasis	34
5	metachronousMet_BR_T1	2	NUP133	0	metastasis	34
0	LN_SU_LN1	3	IRF6	0	metastasis	24
1	LN_SU_LN2	3	IRF6	0	metastasis	24
2	LN_SU_LN3	3	IRF6	0	metastasis	24
3	primary_SU_T1	3	IRF6	1	primary	24
4	LN_SU_FLN1	3	IRF6	0	metastasis	24
5	metachronousMet_BR_T1	3	IRF6	0	metastasis	24
0	LN_SU_LN1	4	GAS5;MTR	0	metastasis	19
1	LN_SU_LN2	4	GAS5;MTR	0	metastasis	19
2	LN_SU_LN3	4	GAS5;MTR	0	metastasis	19
3	primary_SU_T1	4	GAS5;MTR	1	primary	19
4	LN_SU_FLN1	4	GAS5;MTR	0	metastasis	19
5	metachronousMet_BR_T1	4	GAS5;MTR	0	metastasis	19
0	LN_SU_LN1	5	USH2A;ROBO2	0	metastasis	15
1	LN_SU_LN2	5	USH2A;ROBO2	0	metastasis	15
2	LN_SU_LN3	5	USH2A;ROBO2	0	metastasis	15
3	primary_SU_T1	5	USH2A;ROBO2	1	primary	15
4	LN_SU_FLN1	5	USH2A;ROBO2	0	metastasis	15
5	metachronousMet_BR_T1	5	USH2A;ROBO2	0	metastasis	15
0	LN_SU_LN1	6	RXRG;OBSCN	1	metastasis	11
1	LN_SU_LN2	6	RXRG;OBSCN	1	metastasis	11
2	LN_SU_LN3	6	RXRG;OBSCN	1	metastasis	11
3	primary_SU_T1	6	RXRG;OBSCN	0	primary	11
4	LN_SU_FLN1	6	RXRG;OBSCN	0	metastasis	11
5	metachronousMet_BR_T1	6	RXRG;OBSCN	0	metastasis	11
0	LN_SU_LN1	7	THBS2;CSMD1	0	metastasis	10
1	LN_SU_LN2	7	THBS2;CSMD1	0	metastasis	10
2	LN_SU_LN3	7	THBS2;CSMD1	0	metastasis	10
3	primary_SU_T1	7	THBS2;CSMD1	1	primary	10
4	LN_SU_FLN1	7	THBS2;CSMD1	0	metastasis	10
5	metachronousMet_BR_T1	7	THBS2;CSMD1	0	metastasis	10
0	LN_SU_LN1	8	CACNA1A	0	metastasis	9
1	LN_SU_LN2	8	CACNA1A	0	metastasis	9
2	LN_SU_LN3	8	CACNA1A	0	metastasis	9
3	primary_SU_T1	8	CACNA1A	1	primary	9
4	LN_SU_FLN1	8	CACNA1A	0	metastasis	9
5	metachronousMet_BR_T1	8	CACNA1A	0	metastasis	9
0	LN_SU_LN1	9	C1orf173;ABLIM2	0	metastasis	8
1	LN_SU_LN2	9	C1orf173;ABLIM2	0	metastasis	8
2	LN_SU_LN3	9	C1orf173;ABLIM2	0	metastasis	8
3	primary_SU_T1	9	C1orf173;ABLIM2	0	primary	8
4	LN_SU_FLN1	9	C1orf173;ABLIM2	1	metastasis	8
5	metachronousMet_BR_T1	9	C1orf173;ABLIM2	1	metastasis	8
0	LN_SU_LN1	10	CRTC2;THSD7B	1	metastasis	8
1	LN_SU_LN2	10	CRTC2;THSD7B	1	metastasis	8
2	LN_SU_LN3	10	CRTC2;THSD7B	0	metastasis	8
3	primary_SU_T1	10	CRTC2;THSD7B	0	primary	8
4	LN_SU_FLN1	10	CRTC2;THSD7B	1	metastasis	8
5	metachronousMet_BR_T1	10	CRTC2;THSD7B	0	metastasis	8
0	LN_SU_LN1	11	EPHA2	0	metastasis	7
1	LN_SU_LN2	11	EPHA2	0	metastasis	7
2	LN_SU_LN3	11	EPHA2	0	metastasis	7
3	primary_SU_T1	11	EPHA2	0	primary	7
4	LN_SU_FLN1	11	EPHA2	0	metastasis	7
5	metachronousMet_BR_T1	11	EPHA2	1	metastasis	7
0	LN_SU_LN1	12	CCL28;ZNF318	0	metastasis	7
1	LN_SU_LN2	12	CCL28;ZNF318	0	metastasis	7
2	LN_SU_LN3	12	CCL28;ZNF318	0	metastasis	7
3	primary_SU_T1	12	CCL28;ZNF318	0	primary	7
4	LN_SU_FLN1	12	CCL28;ZNF318	1	metastasis	7
5	metachronousMet_BR_T1	12	CCL28;ZNF318	1	metastasis	7
0	LN_SU_LN1	13	MAP1B;PPIP5K2	0	metastasis	6
1	LN_SU_LN2	13	MAP1B;PPIP5K2	0	metastasis	6
2	LN_SU_LN3	13	MAP1B;PPIP5K2	0	metastasis	6
3	primary_SU_T1	13	MAP1B;PPIP5K2	1	primary	6
4	LN_SU_FLN1	13	MAP1B;PPIP5K2	0	metastasis	6
5	metachronousMet_BR_T1	13	MAP1B;PPIP5K2	0	metastasis	6
0	LN_SU_LN1	14	RASA1	0	metastasis	5
1	LN_SU_LN2	14	RASA1	0	metastasis	5
2	LN_SU_LN3	14	RASA1	0	metastasis	5
3	primary_SU_T1	14	RASA1	1	primary	5
4	LN_SU_FLN1	14	RASA1	0	metastasis	5
5	metachronousMet_BR_T1	14	RASA1	0	metastasis	5
0	LN_SU_LN1	15	MYH15;NRG2	0	metastasis	5
1	LN_SU_LN2	15	MYH15;NRG2	1	metastasis	5
2	LN_SU_LN3	15	MYH15;NRG2	0	metastasis	5
3	primary_SU_T1	15	MYH15;NRG2	0	primary	5
4	LN_SU_FLN1	15	MYH15;NRG2	0	metastasis	5
5	metachronousMet_BR_T1	15	MYH15;NRG2	0	metastasis	5
