anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	KEAP1;ATM	1	primary	343
1	metachronousMet_BR_T1	0	KEAP1;ATM	0	metastasis	343
0	primary_SU_T1	1	NSD1	0	primary	14
1	metachronousMet_BR_T1	1	NSD1	1	metastasis	14
0	primary_SU_T1	2	MYOM3;COL9A2	1	primary	11
1	metachronousMet_BR_T1	2	MYOM3;COL9A2	0	metastasis	11
0	primary_SU_T1	3	MSH2	1	primary	8
1	metachronousMet_BR_T1	3	MSH2	0	metastasis	8
0	primary_SU_T1	4	LRP2;DAZAP2	0	primary	7
1	metachronousMet_BR_T1	4	LRP2;DAZAP2	1	metastasis	7
0	primary_SU_T1	5	ANO7;KIF15	0	primary	7
1	metachronousMet_BR_T1	5	ANO7;KIF15	1	metastasis	7
0	primary_SU_T1	6	KIF2C;HIST1H4K	0	primary	6
1	metachronousMet_BR_T1	6	KIF2C;HIST1H4K	1	metastasis	6
0	primary_SU_T1	7	ARID4B;ARHGAP24	0	primary	6
1	metachronousMet_BR_T1	7	ARID4B;ARHGAP24	0	metastasis	6
