anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	COL5A1;CIC	0	primary	392
1	metachronousMet_BP_T1	0	COL5A1;CIC	0	metastasis	392
2	metachronousMet_BR_T1	0	COL5A1;CIC	0	metastasis	392
0	primary_SU_T1	1	DACH1;WHSC1	1	primary	122
1	metachronousMet_BP_T1	1	DACH1;WHSC1	0	metastasis	122
2	metachronousMet_BR_T1	1	DACH1;WHSC1	0	metastasis	122
0	primary_SU_T1	2	MYC	0	primary	100
1	metachronousMet_BP_T1	2	MYC	1	metastasis	100
2	metachronousMet_BR_T1	2	MYC	0	metastasis	100
0	primary_SU_T1	3	NIPBL;FGFR3	0	primary	91
1	metachronousMet_BP_T1	3	NIPBL;FGFR3	0	metastasis	91
2	metachronousMet_BR_T1	3	NIPBL;FGFR3	0	metastasis	91
0	primary_SU_T1	4	GNA13;STK11	1	primary	85
1	metachronousMet_BP_T1	4	GNA13;STK11	0	metastasis	85
2	metachronousMet_BR_T1	4	GNA13;STK11	0	metastasis	85
0	primary_SU_T1	5	COL5A1;ERBB2	0	primary	69
1	metachronousMet_BP_T1	5	COL5A1;ERBB2	0	metastasis	69
2	metachronousMet_BR_T1	5	COL5A1;ERBB2	0	metastasis	69
0	primary_SU_T1	6	CTNND1	1	primary	52
1	metachronousMet_BP_T1	6	CTNND1	0	metastasis	52
2	metachronousMet_BR_T1	6	CTNND1	0	metastasis	52
0	primary_SU_T1	7	UBR4;TXNDC12	0	primary	42
1	metachronousMet_BP_T1	7	UBR4;TXNDC12	0	metastasis	42
2	metachronousMet_BR_T1	7	UBR4;TXNDC12	0	metastasis	42
0	primary_SU_T1	8	TGFBR2;PDS5B	1	primary	38
1	metachronousMet_BP_T1	8	TGFBR2;PDS5B	0	metastasis	38
2	metachronousMet_BR_T1	8	TGFBR2;PDS5B	0	metastasis	38
0	primary_SU_T1	9	EZH2	1	primary	29
1	metachronousMet_BP_T1	9	EZH2	0	metastasis	29
2	metachronousMet_BR_T1	9	EZH2	0	metastasis	29
0	primary_SU_T1	10	FGFR2	0	primary	18
1	metachronousMet_BP_T1	10	FGFR2	1	metastasis	18
2	metachronousMet_BR_T1	10	FGFR2	0	metastasis	18
0	primary_SU_T1	11	MYOM3;TSACC	0	primary	18
1	metachronousMet_BP_T1	11	MYOM3;TSACC	0	metastasis	18
2	metachronousMet_BR_T1	11	MYOM3;TSACC	1	metastasis	18
0	primary_SU_T1	12	PAPPA2;ARHGAP15	1	primary	17
1	metachronousMet_BP_T1	12	PAPPA2;ARHGAP15	0	metastasis	17
2	metachronousMet_BR_T1	12	PAPPA2;ARHGAP15	0	metastasis	17
0	primary_SU_T1	13	LRP1B;DOCK10	1	primary	14
1	metachronousMet_BP_T1	13	LRP1B;DOCK10	0	metastasis	14
2	metachronousMet_BR_T1	13	LRP1B;DOCK10	0	metastasis	14
0	primary_SU_T1	14	EPHA6;ARHGEF26	1	primary	12
1	metachronousMet_BP_T1	14	EPHA6;ARHGEF26	0	metastasis	12
2	metachronousMet_BR_T1	14	EPHA6;ARHGEF26	0	metastasis	12
0	primary_SU_T1	15	ARHGEF11;KIF21B	1	primary	11
1	metachronousMet_BP_T1	15	ARHGEF11;KIF21B	0	metastasis	11
2	metachronousMet_BR_T1	15	ARHGEF11;KIF21B	0	metastasis	11
0	primary_SU_T1	16	PMF1;FCRL3	1	primary	9
1	metachronousMet_BP_T1	16	PMF1;FCRL3	0	metastasis	9
2	metachronousMet_BR_T1	16	PMF1;FCRL3	0	metastasis	9
0	primary_SU_T1	17	ANXA9;RGS7	1	primary	9
1	metachronousMet_BP_T1	17	ANXA9;RGS7	0	metastasis	9
2	metachronousMet_BR_T1	17	ANXA9;RGS7	0	metastasis	9
0	primary_SU_T1	18	ATM;BRAF	1	primary	6
1	metachronousMet_BP_T1	18	ATM;BRAF	0	metastasis	6
2	metachronousMet_BR_T1	18	ATM;BRAF	0	metastasis	6
0	primary_SU_T1	19	FUBP1	0	primary	6
1	metachronousMet_BP_T1	19	FUBP1	0	metastasis	6
2	metachronousMet_BR_T1	19	FUBP1	0	metastasis	6
0	primary_SU_T1	20	PIK3C2B;ASAP2	1	primary	5
1	metachronousMet_BP_T1	20	PIK3C2B;ASAP2	0	metastasis	5
2	metachronousMet_BR_T1	20	PIK3C2B;ASAP2	0	metastasis	5
