anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	COL5A1;ATF7IP	0	primary	767
1	synchronousMet_SU_T2	0	COL5A1;ATF7IP	0	metastasis	767
2	LN_SU_FLN1	0	COL5A1;ATF7IP	0	metastasis	767
0	primary_SU_T1	1	MUC6;TP53	0	primary	258
1	synchronousMet_SU_T2	1	MUC6;TP53	0	metastasis	258
2	LN_SU_FLN1	1	MUC6;TP53	0	metastasis	258
0	primary_SU_T1	2	COL5A1;PBRM1	1	primary	132
1	synchronousMet_SU_T2	2	COL5A1;PBRM1	0	metastasis	132
2	LN_SU_FLN1	2	COL5A1;PBRM1	0	metastasis	132
0	primary_SU_T1	3	KMT2C;MSH3	0	primary	112
1	synchronousMet_SU_T2	3	KMT2C;MSH3	0	metastasis	112
2	LN_SU_FLN1	3	KMT2C;MSH3	1	metastasis	112
0	primary_SU_T1	4	BRCA1;PTPN11	1	primary	84
1	synchronousMet_SU_T2	4	BRCA1;PTPN11	0	metastasis	84
2	LN_SU_FLN1	4	BRCA1;PTPN11	0	metastasis	84
0	primary_SU_T1	5	MACF1	0	primary	64
1	synchronousMet_SU_T2	5	MACF1	0	metastasis	64
2	LN_SU_FLN1	5	MACF1	0	metastasis	64
0	primary_SU_T1	6	ZC3H12A;KIF1A	0	primary	62
1	synchronousMet_SU_T2	6	ZC3H12A;KIF1A	0	metastasis	62
2	LN_SU_FLN1	6	ZC3H12A;KIF1A	1	metastasis	62
0	primary_SU_T1	7	LPHN2;CELSR2	1	primary	55
1	synchronousMet_SU_T2	7	LPHN2;CELSR2	0	metastasis	55
2	LN_SU_FLN1	7	LPHN2;CELSR2	0	metastasis	55
0	primary_SU_T1	8	1;MAST2	0	primary	45
1	synchronousMet_SU_T2	8	1;MAST2	1	metastasis	45
2	LN_SU_FLN1	8	1;MAST2	0	metastasis	45
0	primary_SU_T1	9	PIK3R1	1	primary	37
1	synchronousMet_SU_T2	9	PIK3R1	1	metastasis	37
2	LN_SU_FLN1	9	PIK3R1	0	metastasis	37
0	primary_SU_T1	10	CHD8;MYH9	0	primary	31
1	synchronousMet_SU_T2	10	CHD8;MYH9	0	metastasis	31
2	LN_SU_FLN1	10	CHD8;MYH9	1	metastasis	31
0	primary_SU_T1	11	PTCH2;PKN2	1	primary	29
1	synchronousMet_SU_T2	11	PTCH2;PKN2	0	metastasis	29
2	LN_SU_FLN1	11	PTCH2;PKN2	0	metastasis	29
0	primary_SU_T1	12	USH2A;LIN9	1	primary	25
1	synchronousMet_SU_T2	12	USH2A;LIN9	0	metastasis	25
2	LN_SU_FLN1	12	USH2A;LIN9	0	metastasis	25
0	primary_SU_T1	13	NCOR1	0	primary	22
1	synchronousMet_SU_T2	13	NCOR1	1	metastasis	22
2	LN_SU_FLN1	13	NCOR1	0	metastasis	22
0	primary_SU_T1	14	CD101;BIRC6	1	primary	22
1	synchronousMet_SU_T2	14	CD101;BIRC6	0	metastasis	22
2	LN_SU_FLN1	14	CD101;BIRC6	0	metastasis	22
0	primary_SU_T1	15	KIF26B;C2orf70	0	primary	16
1	synchronousMet_SU_T2	15	KIF26B;C2orf70	1	metastasis	16
2	LN_SU_FLN1	15	KIF26B;C2orf70	0	metastasis	16
0	primary_SU_T1	16	PHLDB2;PCDHGA2	0	primary	12
1	synchronousMet_SU_T2	16	PHLDB2;PCDHGA2	1	metastasis	12
2	LN_SU_FLN1	16	PHLDB2;PCDHGA2	0	metastasis	12
0	primary_SU_T1	17	SPTAN1;ATM	0	primary	10
1	synchronousMet_SU_T2	17	SPTAN1;ATM	0	metastasis	10
2	LN_SU_FLN1	17	SPTAN1;ATM	1	metastasis	10
0	primary_SU_T1	18	NUDC;ATP1A1	0	primary	8
1	synchronousMet_SU_T2	18	NUDC;ATP1A1	1	metastasis	8
2	LN_SU_FLN1	18	NUDC;ATP1A1	0	metastasis	8
0	primary_SU_T1	19	VAV3;NEUROG1	1	primary	8
1	synchronousMet_SU_T2	19	VAV3;NEUROG1	0	metastasis	8
2	LN_SU_FLN1	19	VAV3;NEUROG1	0	metastasis	8
0	primary_SU_T1	20	PCDHGA2;KCTD7	1	primary	8
1	synchronousMet_SU_T2	20	PCDHGA2;KCTD7	0	metastasis	8
2	LN_SU_FLN1	20	PCDHGA2;KCTD7	0	metastasis	8
0	primary_SU_T1	21	ADAM15;CD5L	0	primary	6
1	synchronousMet_SU_T2	21	ADAM15;CD5L	1	metastasis	6
2	LN_SU_FLN1	21	ADAM15;CD5L	0	metastasis	6
0	primary_SU_T1	22	CSF3R;PCDHGA2	1	primary	6
1	synchronousMet_SU_T2	22	CSF3R;PCDHGA2	0	metastasis	6
2	LN_SU_FLN1	22	CSF3R;PCDHGA2	0	metastasis	6
0	primary_SU_T1	23	SHE;MAP4	1	primary	6
1	synchronousMet_SU_T2	23	SHE;MAP4	0	metastasis	6
2	LN_SU_FLN1	23	SHE;MAP4	0	metastasis	6
0	primary_SU_T1	24	SLITRK3;ATG13	1	primary	5
1	synchronousMet_SU_T2	24	SLITRK3;ATG13	0	metastasis	5
2	LN_SU_FLN1	24	SLITRK3;ATG13	0	metastasis	5
