anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	PAX5;TP53	0	primary	1222
1	metachronousMet_BP_T1	0	PAX5;TP53	0	metastasis	1222
2	metachronousMet_BR_T1	0	PAX5;TP53	0	metastasis	1222
3	metachronousMet_BP_T2	0	PAX5;TP53	0	metastasis	1222
0	primary_SU_T1	1	PDGFRA;NF1	0	primary	207
1	metachronousMet_BP_T1	1	PDGFRA;NF1	1	metastasis	207
2	metachronousMet_BR_T1	1	PDGFRA;NF1	0	metastasis	207
3	metachronousMet_BP_T2	1	PDGFRA;NF1	0	metastasis	207
0	primary_SU_T1	2	JAK1;GNAS	0	primary	123
1	metachronousMet_BP_T1	2	JAK1;GNAS	1	metastasis	123
2	metachronousMet_BR_T1	2	JAK1;GNAS	1	metastasis	123
3	metachronousMet_BP_T2	2	JAK1;GNAS	0	metastasis	123
0	primary_SU_T1	3	PDGFRA;CUL3	0	primary	112
1	metachronousMet_BP_T1	3	PDGFRA;CUL3	1	metastasis	112
2	metachronousMet_BR_T1	3	PDGFRA;CUL3	0	metastasis	112
3	metachronousMet_BP_T2	3	PDGFRA;CUL3	0	metastasis	112
0	primary_SU_T1	4	BRCA2;HIST1H1E	0	primary	81
1	metachronousMet_BP_T1	4	BRCA2;HIST1H1E	0	metastasis	81
2	metachronousMet_BR_T1	4	BRCA2;HIST1H1E	0	metastasis	81
3	metachronousMet_BP_T2	4	BRCA2;HIST1H1E	1	metastasis	81
0	primary_SU_T1	5	C1orf170;LPPR4	0	primary	28
1	metachronousMet_BP_T1	5	C1orf170;LPPR4	1	metastasis	28
2	metachronousMet_BR_T1	5	C1orf170;LPPR4	1	metastasis	28
3	metachronousMet_BP_T2	5	C1orf170;LPPR4	0	metastasis	28
0	primary_SU_T1	6	LRRC41;SEC22B	0	primary	18
1	metachronousMet_BP_T1	6	LRRC41;SEC22B	0	metastasis	18
2	metachronousMet_BR_T1	6	LRRC41;SEC22B	1	metastasis	18
3	metachronousMet_BP_T2	6	LRRC41;SEC22B	0	metastasis	18
0	primary_SU_T1	7	NDUFAF7;KALRN	0	primary	10
1	metachronousMet_BP_T1	7	NDUFAF7;KALRN	0	metastasis	10
2	metachronousMet_BR_T1	7	NDUFAF7;KALRN	0	metastasis	10
3	metachronousMet_BP_T2	7	NDUFAF7;KALRN	1	metastasis	10
0	primary_SU_T1	8	DYNC2LI1;IQCJ	0	primary	9
1	metachronousMet_BP_T1	8	DYNC2LI1;IQCJ	1	metastasis	9
2	metachronousMet_BR_T1	8	DYNC2LI1;IQCJ	0	metastasis	9
3	metachronousMet_BP_T2	8	DYNC2LI1;IQCJ	0	metastasis	9
0	primary_SU_T1	9	PLCB4	0	primary	9
1	metachronousMet_BP_T1	9	PLCB4	0	metastasis	9
2	metachronousMet_BR_T1	9	PLCB4	0	metastasis	9
3	metachronousMet_BP_T2	9	PLCB4	0	metastasis	9
0	primary_SU_T1	10	TOR1AIP2;ZAP70	1	primary	7
1	metachronousMet_BP_T1	10	TOR1AIP2;ZAP70	0	metastasis	7
2	metachronousMet_BR_T1	10	TOR1AIP2;ZAP70	0	metastasis	7
3	metachronousMet_BP_T2	10	TOR1AIP2;ZAP70	0	metastasis	7
