anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	SF1;TP53	1	primary	919
1	metachronousMet_BR_T1	0	SF1;TP53	0	metastasis	919
0	primary_SU_T1	1	EEF2;ERBB4	1	primary	143
1	metachronousMet_BR_T1	1	EEF2;ERBB4	0	metastasis	143
0	primary_SU_T1	2	UBR4;MRPL37	1	primary	65
1	metachronousMet_BR_T1	2	UBR4;MRPL37	0	metastasis	65
0	primary_SU_T1	3	CHD8;SPTA1	0	primary	31
1	metachronousMet_BR_T1	3	CHD8;SPTA1	1	metastasis	31
0	primary_SU_T1	4	APC	1	primary	25
1	metachronousMet_BR_T1	4	APC	0	metastasis	25
0	primary_SU_T1	5	PGD;OBSCN	1	primary	23
1	metachronousMet_BR_T1	5	PGD;OBSCN	0	metastasis	23
0	primary_SU_T1	6	INPPL1	1	primary	22
1	metachronousMet_BR_T1	6	INPPL1	0	metastasis	22
0	primary_SU_T1	7	CLCC1;C1orf65	0	primary	20
1	metachronousMet_BR_T1	7	CLCC1;C1orf65	1	metastasis	20
0	primary_SU_T1	8	PID1;RFC4	1	primary	19
1	metachronousMet_BR_T1	8	PID1;RFC4	0	metastasis	19
0	primary_SU_T1	9	KAZN;PTGFRN	1	primary	18
1	metachronousMet_BR_T1	9	KAZN;PTGFRN	0	metastasis	18
0	primary_SU_T1	10	SPTA1	1	primary	15
1	metachronousMet_BR_T1	10	SPTA1	0	metastasis	15
0	primary_SU_T1	11	C1orf168;HHAT	1	primary	14
1	metachronousMet_BR_T1	11	C1orf168;HHAT	0	metastasis	14
0	primary_SU_T1	12	TSHB;AKAP9	1	primary	13
1	metachronousMet_BR_T1	12	TSHB;AKAP9	0	metastasis	13
0	primary_SU_T1	13	ZNF133	1	primary	13
1	metachronousMet_BR_T1	13	ZNF133	0	metastasis	13
0	primary_SU_T1	14	PER3;ATP1A4	1	primary	12
1	metachronousMet_BR_T1	14	PER3;ATP1A4	0	metastasis	12
0	primary_SU_T1	15	PTPRD;GRIN2D	1	primary	12
1	metachronousMet_BR_T1	15	PTPRD;GRIN2D	0	metastasis	12
0	primary_SU_T1	16	ACVR1	0	primary	12
1	metachronousMet_BR_T1	16	ACVR1	1	metastasis	12
0	primary_SU_T1	17	GBP5;PDE4DIP	0	primary	12
1	metachronousMet_BR_T1	17	GBP5;PDE4DIP	1	metastasis	12
0	primary_SU_T1	18	TNFAIP8L2;CRP	1	primary	11
1	metachronousMet_BR_T1	18	TNFAIP8L2;CRP	0	metastasis	11
0	primary_SU_T1	19	GABRA6	1	primary	10
1	metachronousMet_BR_T1	19	GABRA6	0	metastasis	10
0	primary_SU_T1	20	MALRD1;SOS2	1	primary	9
1	metachronousMet_BR_T1	20	MALRD1;SOS2	0	metastasis	9
0	primary_SU_T1	21	XPC;C4orf40	1	primary	8
1	metachronousMet_BR_T1	21	XPC;C4orf40	0	metastasis	8
0	primary_SU_T1	22	ZRANB3;ZSWIM2	1	primary	8
1	metachronousMet_BR_T1	22	ZRANB3;ZSWIM2	0	metastasis	8
0	primary_SU_T1	23	TPR;TMED9	1	primary	7
1	metachronousMet_BR_T1	23	TPR;TMED9	0	metastasis	7
0	primary_SU_T1	24	SLC6A11;SLC22A3	1	primary	6
1	metachronousMet_BR_T1	24	SLC6A11;SLC22A3	0	metastasis	6
0	primary_SU_T1	25	PLG;TROAP	1	primary	6
1	metachronousMet_BR_T1	25	PLG;TROAP	0	metastasis	6
0	primary_SU_T1	26	PCDHA6;DST	1	primary	6
1	metachronousMet_BR_T1	26	PCDHA6;DST	0	metastasis	6
0	primary_SU_T1	27	ST7L;LINC00467	0	primary	6
1	metachronousMet_BR_T1	27	ST7L;LINC00467	1	metastasis	6
0	primary_SU_T1	28	VCAM1;IMPG2	1	primary	5
1	metachronousMet_BR_T1	28	VCAM1;IMPG2	0	metastasis	5
0	primary_SU_T1	29	UGGT1;GIGYF2	1	primary	5
1	metachronousMet_BR_T1	29	UGGT1;GIGYF2	0	metastasis	5
