anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	PTPRD;FGFR3	1	primary	191
1	LN_SU_FLN1	0	PTPRD;FGFR3	0	metastasis	191
2	metachronousMet_BR_T1	0	PTPRD;FGFR3	0	metastasis	191
0	primary_SU_T1	1	ATR;JAK1	0	primary	109
1	LN_SU_FLN1	1	ATR;JAK1	0	metastasis	109
2	metachronousMet_BR_T1	1	ATR;JAK1	0	metastasis	109
0	primary_SU_T1	2	TET2;ZFHX3	1	primary	92
1	LN_SU_FLN1	2	TET2;ZFHX3	0	metastasis	92
2	metachronousMet_BR_T1	2	TET2;ZFHX3	0	metastasis	92
0	primary_SU_T1	3	CELSR2;TDRD15	1	primary	24
1	LN_SU_FLN1	3	CELSR2;TDRD15	0	metastasis	24
2	metachronousMet_BR_T1	3	CELSR2;TDRD15	0	metastasis	24
0	primary_SU_T1	4	ERBB2	1	primary	19
1	LN_SU_FLN1	4	ERBB2	0	metastasis	19
2	metachronousMet_BR_T1	4	ERBB2	0	metastasis	19
0	primary_SU_T1	5	MECOM	1	primary	17
1	LN_SU_FLN1	5	MECOM	0	metastasis	17
2	metachronousMet_BR_T1	5	MECOM	0	metastasis	17
0	primary_SU_T1	6	CDK12	1	primary	13
1	LN_SU_FLN1	6	CDK12	0	metastasis	13
2	metachronousMet_BR_T1	6	CDK12	0	metastasis	13
0	primary_SU_T1	7	C1orf86;VWA5B1	1	primary	12
1	LN_SU_FLN1	7	C1orf86;VWA5B1	0	metastasis	12
2	metachronousMet_BR_T1	7	C1orf86;VWA5B1	0	metastasis	12
0	primary_SU_T1	8	TNNI3K;ZDHHC17	1	primary	9
1	LN_SU_FLN1	8	TNNI3K;ZDHHC17	0	metastasis	9
2	metachronousMet_BR_T1	8	TNNI3K;ZDHHC17	0	metastasis	9
0	primary_SU_T1	9	DNER;SLC2A2	0	primary	8
1	LN_SU_FLN1	9	DNER;SLC2A2	0	metastasis	8
2	metachronousMet_BR_T1	9	DNER;SLC2A2	1	metastasis	8
0	primary_SU_T1	10	CCDC85A;TOMM70A	0	primary	8
1	LN_SU_FLN1	10	CCDC85A;TOMM70A	1	metastasis	8
2	metachronousMet_BR_T1	10	CCDC85A;TOMM70A	0	metastasis	8
0	primary_SU_T1	11	ACAP2;PCYT1A	1	primary	8
1	LN_SU_FLN1	11	ACAP2;PCYT1A	0	metastasis	8
2	metachronousMet_BR_T1	11	ACAP2;PCYT1A	0	metastasis	8
0	primary_SU_T1	12	PTK7;PTPRK	0	primary	7
1	LN_SU_FLN1	12	PTK7;PTPRK	0	metastasis	7
2	metachronousMet_BR_T1	12	PTK7;PTPRK	1	metastasis	7
