anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	HGF;TP53	1	primary	776
1	metachronousMet_BR_LN1	0	HGF;TP53	0	metastasis	776
0	primary_SU_T1	1	KIF1A	0	primary	27
1	metachronousMet_BR_LN1	1	KIF1A	1	metastasis	27
0	primary_SU_T1	2	TRMT13;FOXP1	1	primary	15
1	metachronousMet_BR_LN1	2	TRMT13;FOXP1	0	metastasis	15
0	primary_SU_T1	3	BAI2;LYPLAL1	1	primary	13
1	metachronousMet_BR_LN1	3	BAI2;LYPLAL1	0	metastasis	13
0	primary_SU_T1	4	NCOR1	1	primary	12
1	metachronousMet_BR_LN1	4	NCOR1	0	metastasis	12
0	primary_SU_T1	5	TTN;TRIP12	1	primary	11
1	metachronousMet_BR_LN1	5	TTN;TRIP12	0	metastasis	11
0	primary_SU_T1	6	DNAH6;PTPN18	1	primary	10
1	metachronousMet_BR_LN1	6	DNAH6;PTPN18	0	metastasis	10
0	primary_SU_T1	7	FAM132A;KDR	1	primary	9
1	metachronousMet_BR_LN1	7	FAM132A;KDR	0	metastasis	9
0	primary_SU_T1	8	SHCBP1L;SPRTN	1	primary	9
1	metachronousMet_BR_LN1	8	SHCBP1L;SPRTN	0	metastasis	9
0	primary_SU_T1	9	ERBB4	1	primary	9
1	metachronousMet_BR_LN1	9	ERBB4	0	metastasis	9
0	primary_SU_T1	10	PAPPA2;KCP	1	primary	8
1	metachronousMet_BR_LN1	10	PAPPA2;KCP	0	metastasis	8
0	primary_SU_T1	11	OR6P1;NEB	1	primary	8
1	metachronousMet_BR_LN1	11	OR6P1;NEB	0	metastasis	8
0	primary_SU_T1	12	XPC;CCDC39	1	primary	8
1	metachronousMet_BR_LN1	12	XPC;CCDC39	0	metastasis	8
0	primary_SU_T1	13	ARHGAP30;SIAE	1	primary	6
1	metachronousMet_BR_LN1	13	ARHGAP30;SIAE	0	metastasis	6
0	primary_SU_T1	14	RGS12;PGM3	1	primary	5
1	metachronousMet_BR_LN1	14	RGS12;PGM3	0	metastasis	5
0	primary_SU_T1	15	CTNNB1	1	primary	5
1	metachronousMet_BR_LN1	15	CTNNB1	0	metastasis	5
0	primary_SU_T1	16	AK5;GRM1	1	primary	5
1	metachronousMet_BR_LN1	16	AK5;GRM1	0	metastasis	5
0	primary_SU_T1	17	CNTN6;DNAH1	1	primary	5
1	metachronousMet_BR_LN1	17	CNTN6;DNAH1	0	metastasis	5
