anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	KEAP1;STK11	1	primary	95
1	LN_SU_FLN1	0	KEAP1;STK11	0	metastasis	95
0	primary_SU_T1	1	POLR3C;BRINP3	1	primary	22
1	LN_SU_FLN1	1	POLR3C;BRINP3	0	metastasis	22
0	primary_SU_T1	2	SMAD4;ARID2	1	primary	15
1	LN_SU_FLN1	2	SMAD4;ARID2	1	metastasis	15
0	primary_SU_T1	3	H6PD;RPA2	1	primary	11
1	LN_SU_FLN1	3	H6PD;RPA2	0	metastasis	11
0	primary_SU_T1	4	SETD2	1	primary	10
1	LN_SU_FLN1	4	SETD2	0	metastasis	10
0	primary_SU_T1	5	SPATA21;SFMBT1	1	primary	9
1	LN_SU_FLN1	5	SPATA21;SFMBT1	0	metastasis	9
0	primary_SU_T1	6	HS2ST1;PTPRN	1	primary	8
1	LN_SU_FLN1	6	HS2ST1;PTPRN	0	metastasis	8
0	primary_SU_T1	7	RIIAD1;C4orf21	1	primary	8
1	LN_SU_FLN1	7	RIIAD1;C4orf21	0	metastasis	8
0	primary_SU_T1	8	PIGX;C1QTNF7	1	primary	8
1	LN_SU_FLN1	8	PIGX;C1QTNF7	0	metastasis	8
0	primary_SU_T1	9	NDC1;TRPC7	1	primary	8
1	LN_SU_FLN1	9	NDC1;TRPC7	0	metastasis	8
0	primary_SU_T1	10	BAP1	0	primary	7
1	LN_SU_FLN1	10	BAP1	1	metastasis	7
0	primary_SU_T1	11	MYCN	1	primary	7
1	LN_SU_FLN1	11	MYCN	0	metastasis	7
0	primary_SU_T1	12	RETNLB;FBXO25	1	primary	7
1	LN_SU_FLN1	12	RETNLB;FBXO25	0	metastasis	7
0	primary_SU_T1	13	EXOSC10;SSUH2	1	primary	6
1	LN_SU_FLN1	13	EXOSC10;SSUH2	0	metastasis	6
0	primary_SU_T1	14	RAPGEF4;IQCG	1	primary	5
1	LN_SU_FLN1	14	RAPGEF4;IQCG	0	metastasis	5
