anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	KEAP1;ERBB4	0	metastasis	327
1	primary_SU_T1	0	KEAP1;ERBB4	0	primary	327
2	metachronousMet_BP_T1.FR1	0	KEAP1;ERBB4	0	metastasis	327
3	LN_SU_FLN1	0	KEAP1;ERBB4	0	metastasis	327
4	metachronousMet_BP_T1	0	KEAP1;ERBB4	0	metastasis	327
5	metachronousMet_BR_T1	0	KEAP1;ERBB4	0	metastasis	327
0	LN_SU_LN1	1	BRCA2;CHD3	0	metastasis	74
1	primary_SU_T1	1	BRCA2;CHD3	0	primary	74
2	metachronousMet_BP_T1.FR1	1	BRCA2;CHD3	0	metastasis	74
3	LN_SU_FLN1	1	BRCA2;CHD3	0	metastasis	74
4	metachronousMet_BP_T1	1	BRCA2;CHD3	1	metastasis	74
5	metachronousMet_BR_T1	1	BRCA2;CHD3	0	metastasis	74
0	LN_SU_LN1	2	PDGFRA;TLR4	0	metastasis	59
1	primary_SU_T1	2	PDGFRA;TLR4	1	primary	59
2	metachronousMet_BP_T1.FR1	2	PDGFRA;TLR4	0	metastasis	59
3	LN_SU_FLN1	2	PDGFRA;TLR4	0	metastasis	59
4	metachronousMet_BP_T1	2	PDGFRA;TLR4	0	metastasis	59
5	metachronousMet_BR_T1	2	PDGFRA;TLR4	0	metastasis	59
0	LN_SU_LN1	3	GABRA6	0	metastasis	51
1	primary_SU_T1	3	GABRA6	0	primary	51
2	metachronousMet_BP_T1.FR1	3	GABRA6	0	metastasis	51
3	LN_SU_FLN1	3	GABRA6	0	metastasis	51
4	metachronousMet_BP_T1	3	GABRA6	0	metastasis	51
5	metachronousMet_BR_T1	3	GABRA6	0	metastasis	51
0	LN_SU_LN1	4	RXRA;TRAF3	0	metastasis	47
1	primary_SU_T1	4	RXRA;TRAF3	0	primary	47
2	metachronousMet_BP_T1.FR1	4	RXRA;TRAF3	0	metastasis	47
3	LN_SU_FLN1	4	RXRA;TRAF3	0	metastasis	47
4	metachronousMet_BP_T1	4	RXRA;TRAF3	0	metastasis	47
5	metachronousMet_BR_T1	4	RXRA;TRAF3	0	metastasis	47
0	LN_SU_LN1	5	MIB2;SGIP1	0	metastasis	46
1	primary_SU_T1	5	MIB2;SGIP1	0	primary	46
2	metachronousMet_BP_T1.FR1	5	MIB2;SGIP1	0	metastasis	46
3	LN_SU_FLN1	5	MIB2;SGIP1	1	metastasis	46
4	metachronousMet_BP_T1	5	MIB2;SGIP1	0	metastasis	46
5	metachronousMet_BR_T1	5	MIB2;SGIP1	0	metastasis	46
0	LN_SU_LN1	6	CNBD1;DICER1	0	metastasis	40
1	primary_SU_T1	6	CNBD1;DICER1	1	primary	40
2	metachronousMet_BP_T1.FR1	6	CNBD1;DICER1	0	metastasis	40
3	LN_SU_FLN1	6	CNBD1;DICER1	0	metastasis	40
4	metachronousMet_BP_T1	6	CNBD1;DICER1	0	metastasis	40
5	metachronousMet_BR_T1	6	CNBD1;DICER1	0	metastasis	40
0	LN_SU_LN1	7	RNF19B;OR10K1	0	metastasis	30
1	primary_SU_T1	7	RNF19B;OR10K1	1	primary	30
2	metachronousMet_BP_T1.FR1	7	RNF19B;OR10K1	0	metastasis	30
3	LN_SU_FLN1	7	RNF19B;OR10K1	0	metastasis	30
4	metachronousMet_BP_T1	7	RNF19B;OR10K1	0	metastasis	30
5	metachronousMet_BR_T1	7	RNF19B;OR10K1	0	metastasis	30
0	LN_SU_LN1	8	FAM110D;CACNA1E	0	metastasis	24
1	primary_SU_T1	8	FAM110D;CACNA1E	0	primary	24
2	metachronousMet_BP_T1.FR1	8	FAM110D;CACNA1E	0	metastasis	24
3	LN_SU_FLN1	8	FAM110D;CACNA1E	0	metastasis	24
4	metachronousMet_BP_T1	8	FAM110D;CACNA1E	0	metastasis	24
5	metachronousMet_BR_T1	8	FAM110D;CACNA1E	1	metastasis	24
0	LN_SU_LN1	9	SF3B1	0	metastasis	22
1	primary_SU_T1	9	SF3B1	0	primary	22
2	metachronousMet_BP_T1.FR1	9	SF3B1	0	metastasis	22
3	LN_SU_FLN1	9	SF3B1	0	metastasis	22
4	metachronousMet_BP_T1	9	SF3B1	0	metastasis	22
5	metachronousMet_BR_T1	9	SF3B1	1	metastasis	22
0	LN_SU_LN1	10	TMCO1;SYT2	0	metastasis	18
1	primary_SU_T1	10	TMCO1;SYT2	0	primary	18
2	metachronousMet_BP_T1.FR1	10	TMCO1;SYT2	0	metastasis	18
3	LN_SU_FLN1	10	TMCO1;SYT2	0	metastasis	18
4	metachronousMet_BP_T1	10	TMCO1;SYT2	0	metastasis	18
5	metachronousMet_BR_T1	10	TMCO1;SYT2	1	metastasis	18
0	LN_SU_LN1	11	ST6GALNAC3;HMCN1	0	metastasis	17
1	primary_SU_T1	11	ST6GALNAC3;HMCN1	1	primary	17
2	metachronousMet_BP_T1.FR1	11	ST6GALNAC3;HMCN1	0	metastasis	17
3	LN_SU_FLN1	11	ST6GALNAC3;HMCN1	0	metastasis	17
4	metachronousMet_BP_T1	11	ST6GALNAC3;HMCN1	0	metastasis	17
5	metachronousMet_BR_T1	11	ST6GALNAC3;HMCN1	0	metastasis	17
0	LN_SU_LN1	12	PAX5	0	metastasis	15
1	primary_SU_T1	12	PAX5	1	primary	15
2	metachronousMet_BP_T1.FR1	12	PAX5	0	metastasis	15
3	LN_SU_FLN1	12	PAX5	0	metastasis	15
4	metachronousMet_BP_T1	12	PAX5	0	metastasis	15
5	metachronousMet_BR_T1	12	PAX5	0	metastasis	15
0	LN_SU_LN1	13	PAPPA2;CENPF	1	metastasis	15
1	primary_SU_T1	13	PAPPA2;CENPF	0	primary	15
2	metachronousMet_BP_T1.FR1	13	PAPPA2;CENPF	0	metastasis	15
3	LN_SU_FLN1	13	PAPPA2;CENPF	0	metastasis	15
4	metachronousMet_BP_T1	13	PAPPA2;CENPF	0	metastasis	15
5	metachronousMet_BR_T1	13	PAPPA2;CENPF	0	metastasis	15
0	LN_SU_LN1	14	ACP1;GIGYF2	0	metastasis	13
1	primary_SU_T1	14	ACP1;GIGYF2	1	primary	13
2	metachronousMet_BP_T1.FR1	14	ACP1;GIGYF2	0	metastasis	13
3	LN_SU_FLN1	14	ACP1;GIGYF2	0	metastasis	13
4	metachronousMet_BP_T1	14	ACP1;GIGYF2	0	metastasis	13
5	metachronousMet_BR_T1	14	ACP1;GIGYF2	0	metastasis	13
0	LN_SU_LN1	15	MECOM;NF2	0	metastasis	13
1	primary_SU_T1	15	MECOM;NF2	1	primary	13
2	metachronousMet_BP_T1.FR1	15	MECOM;NF2	0	metastasis	13
3	LN_SU_FLN1	15	MECOM;NF2	0	metastasis	13
4	metachronousMet_BP_T1	15	MECOM;NF2	0	metastasis	13
5	metachronousMet_BR_T1	15	MECOM;NF2	0	metastasis	13
