anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN2	0	KEAP1;SETD2	0	metastasis	423
1	primary_SU_T1	0	KEAP1;SETD2	1	primary	423
2	LN_SU_FLN4	0	KEAP1;SETD2	0	metastasis	423
3	LN_SU_FLN2	0	KEAP1;SETD2	0	metastasis	423
0	LN_SU_LN2	1	ZC3H11A;GMCL1	1	metastasis	26
1	primary_SU_T1	1	ZC3H11A;GMCL1	1	primary	26
2	LN_SU_FLN4	1	ZC3H11A;GMCL1	0	metastasis	26
3	LN_SU_FLN2	1	ZC3H11A;GMCL1	1	metastasis	26
0	LN_SU_LN2	2	FBXW7	1	metastasis	25
1	primary_SU_T1	2	FBXW7	1	primary	25
2	LN_SU_FLN4	2	FBXW7	0	metastasis	25
3	LN_SU_FLN2	2	FBXW7	1	metastasis	25
0	LN_SU_LN2	3	COL5A1;SMARCA4	0	metastasis	22
1	primary_SU_T1	3	COL5A1;SMARCA4	1	primary	22
2	LN_SU_FLN4	3	COL5A1;SMARCA4	0	metastasis	22
3	LN_SU_FLN2	3	COL5A1;SMARCA4	0	metastasis	22
0	LN_SU_LN2	4	PIM1	1	metastasis	10
1	primary_SU_T1	4	PIM1	0	primary	10
2	LN_SU_FLN4	4	PIM1	0	metastasis	10
3	LN_SU_FLN2	4	PIM1	1	metastasis	10
0	LN_SU_LN2	5	STON1-GTF2A1L;ZNF385D	0	metastasis	9
1	primary_SU_T1	5	STON1-GTF2A1L;ZNF385D	1	primary	9
2	LN_SU_FLN4	5	STON1-GTF2A1L;ZNF385D	0	metastasis	9
3	LN_SU_FLN2	5	STON1-GTF2A1L;ZNF385D	0	metastasis	9
0	LN_SU_LN2	6	TRAK1;UROC1	0	metastasis	9
1	primary_SU_T1	6	TRAK1;UROC1	1	primary	9
2	LN_SU_FLN4	6	TRAK1;UROC1	0	metastasis	9
3	LN_SU_FLN2	6	TRAK1;UROC1	0	metastasis	9
0	LN_SU_LN2	7	ARHGAP26;FBXL6	0	metastasis	9
1	primary_SU_T1	7	ARHGAP26;FBXL6	1	primary	9
2	LN_SU_FLN4	7	ARHGAP26;FBXL6	0	metastasis	9
3	LN_SU_FLN2	7	ARHGAP26;FBXL6	0	metastasis	9
0	LN_SU_LN2	8	ELAVL4;PAPPA2	0	metastasis	8
1	primary_SU_T1	8	ELAVL4;PAPPA2	1	primary	8
2	LN_SU_FLN4	8	ELAVL4;PAPPA2	0	metastasis	8
3	LN_SU_FLN2	8	ELAVL4;PAPPA2	0	metastasis	8
0	LN_SU_LN2	9	DARC;CAD	1	metastasis	8
1	primary_SU_T1	9	DARC;CAD	1	primary	8
2	LN_SU_FLN4	9	DARC;CAD	0	metastasis	8
3	LN_SU_FLN2	9	DARC;CAD	1	metastasis	8
0	LN_SU_LN2	10	CACNA2D2;SMO	0	metastasis	8
1	primary_SU_T1	10	CACNA2D2;SMO	1	primary	8
2	LN_SU_FLN4	10	CACNA2D2;SMO	0	metastasis	8
3	LN_SU_FLN2	10	CACNA2D2;SMO	0	metastasis	8
0	LN_SU_LN2	11	TP53	0	metastasis	8
1	primary_SU_T1	11	TP53	1	primary	8
2	LN_SU_FLN4	11	TP53	0	metastasis	8
3	LN_SU_FLN2	11	TP53	0	metastasis	8
0	LN_SU_LN2	12	C1QB;SLIT2	0	metastasis	7
1	primary_SU_T1	12	C1QB;SLIT2	0	primary	7
2	LN_SU_FLN4	12	C1QB;SLIT2	1	metastasis	7
3	LN_SU_FLN2	12	C1QB;SLIT2	0	metastasis	7
0	LN_SU_LN2	13	LHX9;SMYD2	0	metastasis	7
1	primary_SU_T1	13	LHX9;SMYD2	1	primary	7
2	LN_SU_FLN4	13	LHX9;SMYD2	0	metastasis	7
3	LN_SU_FLN2	13	LHX9;SMYD2	0	metastasis	7
0	LN_SU_LN2	14	CDH18;C6	1	metastasis	6
1	primary_SU_T1	14	CDH18;C6	1	primary	6
2	LN_SU_FLN4	14	CDH18;C6	1	metastasis	6
3	LN_SU_FLN2	14	CDH18;C6	1	metastasis	6
0	LN_SU_LN2	15	MYBPH;ITGAV	0	metastasis	6
1	primary_SU_T1	15	MYBPH;ITGAV	1	primary	6
2	LN_SU_FLN4	15	MYBPH;ITGAV	0	metastasis	6
3	LN_SU_FLN2	15	MYBPH;ITGAV	0	metastasis	6
0	LN_SU_LN2	16	NRXN1;PEX1	1	metastasis	6
1	primary_SU_T1	16	NRXN1;PEX1	1	primary	6
2	LN_SU_FLN4	16	NRXN1;PEX1	0	metastasis	6
3	LN_SU_FLN2	16	NRXN1;PEX1	1	metastasis	6
0	LN_SU_LN2	17	ATP5G3;ABCB8	0	metastasis	6
1	primary_SU_T1	17	ATP5G3;ABCB8	1	primary	6
2	LN_SU_FLN4	17	ATP5G3;ABCB8	0	metastasis	6
3	LN_SU_FLN2	17	ATP5G3;ABCB8	0	metastasis	6
0	LN_SU_LN2	18	TTN;DTHD1	0	metastasis	5
1	primary_SU_T1	18	TTN;DTHD1	1	primary	5
2	LN_SU_FLN4	18	TTN;DTHD1	0	metastasis	5
3	LN_SU_FLN2	18	TTN;DTHD1	1	metastasis	5
0	LN_SU_LN2	19	WDR75;STAT4	1	metastasis	5
1	primary_SU_T1	19	WDR75;STAT4	0	primary	5
2	LN_SU_FLN4	19	WDR75;STAT4	0	metastasis	5
3	LN_SU_FLN2	19	WDR75;STAT4	1	metastasis	5
