anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	JAK1;TP53	0	metastasis	165
1	primary_SU_T1	0	JAK1;TP53	0	primary	165
2	LN_SU_FLN2	0	JAK1;TP53	0	metastasis	165
0	LN_SU_LN1	1	PIK3CA;B2M	0	metastasis	44
1	primary_SU_T1	1	PIK3CA;B2M	1	primary	44
2	LN_SU_FLN2	1	PIK3CA;B2M	0	metastasis	44
0	LN_SU_LN1	2	POLQ	1	metastasis	39
1	primary_SU_T1	2	POLQ	0	primary	39
2	LN_SU_FLN2	2	POLQ	0	metastasis	39
0	LN_SU_LN1	3	EPHA2	0	metastasis	38
1	primary_SU_T1	3	EPHA2	0	primary	38
2	LN_SU_FLN2	3	EPHA2	0	metastasis	38
0	LN_SU_LN1	4	PPCS;OMA1	0	metastasis	26
1	primary_SU_T1	4	PPCS;OMA1	1	primary	26
2	LN_SU_FLN2	4	PPCS;OMA1	0	metastasis	26
0	LN_SU_LN1	5	KMT2A;NIPBL	0	metastasis	26
1	primary_SU_T1	5	KMT2A;NIPBL	1	primary	26
2	LN_SU_FLN2	5	KMT2A;NIPBL	0	metastasis	26
0	LN_SU_LN1	6	GNAS	0	metastasis	21
1	primary_SU_T1	6	GNAS	0	primary	21
2	LN_SU_FLN2	6	GNAS	0	metastasis	21
0	LN_SU_LN1	7	AGRN;FHAD1	0	metastasis	20
1	primary_SU_T1	7	AGRN;FHAD1	1	primary	20
2	LN_SU_FLN2	7	AGRN;FHAD1	0	metastasis	20
0	LN_SU_LN1	8	B2M	0	metastasis	17
1	primary_SU_T1	8	B2M	1	primary	17
2	LN_SU_FLN2	8	B2M	0	metastasis	17
0	LN_SU_LN1	9	ZFP36L1	0	metastasis	17
1	primary_SU_T1	9	ZFP36L1	0	primary	17
2	LN_SU_FLN2	9	ZFP36L1	1	metastasis	17
0	LN_SU_LN1	10	TMEM54;MAP10	1	metastasis	16
1	primary_SU_T1	10	TMEM54;MAP10	0	primary	16
2	LN_SU_FLN2	10	TMEM54;MAP10	0	metastasis	16
0	LN_SU_LN1	11	DACH1	0	metastasis	16
1	primary_SU_T1	11	DACH1	1	primary	16
2	LN_SU_FLN2	11	DACH1	0	metastasis	16
0	LN_SU_LN1	12	PRPF38B;LMNA	0	metastasis	16
1	primary_SU_T1	12	PRPF38B;LMNA	1	primary	16
2	LN_SU_FLN2	12	PRPF38B;LMNA	0	metastasis	16
0	LN_SU_LN1	13	PRKAB2;TTN	1	metastasis	12
1	primary_SU_T1	13	PRKAB2;TTN	0	primary	12
2	LN_SU_FLN2	13	PRKAB2;TTN	0	metastasis	12
0	LN_SU_LN1	14	COL16A1;ACOT11	0	metastasis	12
1	primary_SU_T1	14	COL16A1;ACOT11	1	primary	12
2	LN_SU_FLN2	14	COL16A1;ACOT11	0	metastasis	12
0	LN_SU_LN1	15	KIAA1107;TBR1	0	metastasis	12
1	primary_SU_T1	15	KIAA1107;TBR1	1	primary	12
2	LN_SU_FLN2	15	KIAA1107;TBR1	0	metastasis	12
0	LN_SU_LN1	16	EML4;GNB4	0	metastasis	10
1	primary_SU_T1	16	EML4;GNB4	0	primary	10
2	LN_SU_FLN2	16	EML4;GNB4	1	metastasis	10
0	LN_SU_LN1	17	B2M	0	metastasis	6
1	primary_SU_T1	17	B2M	1	primary	6
2	LN_SU_FLN2	17	B2M	0	metastasis	6
0	LN_SU_LN1	18	DHCR24;PSRC1	0	metastasis	6
1	primary_SU_T1	18	DHCR24;PSRC1	1	primary	6
2	LN_SU_FLN2	18	DHCR24;PSRC1	0	metastasis	6
0	LN_SU_LN1	19	MITF;ALCAM	0	metastasis	6
1	primary_SU_T1	19	MITF;ALCAM	0	primary	6
2	LN_SU_FLN2	19	MITF;ALCAM	1	metastasis	6
0	LN_SU_LN1	20	C1orf159;SPEF2	1	metastasis	5
1	primary_SU_T1	20	C1orf159;SPEF2	0	primary	5
2	LN_SU_FLN2	20	C1orf159;SPEF2	0	metastasis	5
0	LN_SU_LN1	21	PDIA6;KIF15	0	metastasis	5
1	primary_SU_T1	21	PDIA6;KIF15	0	primary	5
2	LN_SU_FLN2	21	PDIA6;KIF15	1	metastasis	5
