anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	KEAP1;STK11	1	primary	443
1	LN_SU_FLN1	0	KEAP1;STK11	0	metastasis	443
2	metachronousMet_BR_FLN1	0	KEAP1;STK11	0	metastasis	443
0	primary_SU_T1	1	ST6GALNAC3;ADCY3	0	primary	23
1	LN_SU_FLN1	1	ST6GALNAC3;ADCY3	0	metastasis	23
2	metachronousMet_BR_FLN1	1	ST6GALNAC3;ADCY3	1	metastasis	23
0	primary_SU_T1	2	MTOR	0	primary	15
1	LN_SU_FLN1	2	MTOR	0	metastasis	15
2	metachronousMet_BR_FLN1	2	MTOR	1	metastasis	15
0	primary_SU_T1	3	CFH;CCDC85A	0	primary	9
1	LN_SU_FLN1	3	CFH;CCDC85A	1	metastasis	9
2	metachronousMet_BR_FLN1	3	CFH;CCDC85A	0	metastasis	9
0	primary_SU_T1	4	PIK3CD;SLC44A5	1	primary	7
1	LN_SU_FLN1	4	PIK3CD;SLC44A5	0	metastasis	7
2	metachronousMet_BR_FLN1	4	PIK3CD;SLC44A5	0	metastasis	7
0	primary_SU_T1	5	AFF4;HIVEP1	1	primary	5
1	LN_SU_FLN1	5	AFF4;HIVEP1	0	metastasis	5
2	metachronousMet_BR_FLN1	5	AFF4;HIVEP1	0	metastasis	5
