anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	PIK3CA;RXRA	0	metastasis	307
1	primary_SU_T1	0	PIK3CA;RXRA	0	primary	307
2	LN_SU_FLN3	0	PIK3CA;RXRA	0	metastasis	307
3	LN_SU_FLN2	0	PIK3CA;RXRA	0	metastasis	307
4	LN_SU_FLN1	0	PIK3CA;RXRA	0	metastasis	307
0	LN_SU_LN1	1	GPR155;TRIML1	0	metastasis	15
1	primary_SU_T1	1	GPR155;TRIML1	1	primary	15
2	LN_SU_FLN3	1	GPR155;TRIML1	0	metastasis	15
3	LN_SU_FLN2	1	GPR155;TRIML1	0	metastasis	15
4	LN_SU_FLN1	1	GPR155;TRIML1	0	metastasis	15
0	LN_SU_LN1	2	MOGAT1;DNAH12	0	metastasis	14
1	primary_SU_T1	2	MOGAT1;DNAH12	1	primary	14
2	LN_SU_FLN3	2	MOGAT1;DNAH12	0	metastasis	14
3	LN_SU_FLN2	2	MOGAT1;DNAH12	0	metastasis	14
4	LN_SU_FLN1	2	MOGAT1;DNAH12	0	metastasis	14
0	LN_SU_LN1	3	IGKV5-2;PPIG	1	metastasis	11
1	primary_SU_T1	3	IGKV5-2;PPIG	0	primary	11
2	LN_SU_FLN3	3	IGKV5-2;PPIG	0	metastasis	11
3	LN_SU_FLN2	3	IGKV5-2;PPIG	1	metastasis	11
4	LN_SU_FLN1	3	IGKV5-2;PPIG	0	metastasis	11
0	LN_SU_LN1	4	ZBTB17;TECRL	0	metastasis	10
1	primary_SU_T1	4	ZBTB17;TECRL	1	primary	10
2	LN_SU_FLN3	4	ZBTB17;TECRL	0	metastasis	10
3	LN_SU_FLN2	4	ZBTB17;TECRL	0	metastasis	10
4	LN_SU_FLN1	4	ZBTB17;TECRL	0	metastasis	10
0	LN_SU_LN1	5	SPEG;GAK	1	metastasis	10
1	primary_SU_T1	5	SPEG;GAK	0	primary	10
2	LN_SU_FLN3	5	SPEG;GAK	0	metastasis	10
3	LN_SU_FLN2	5	SPEG;GAK	1	metastasis	10
4	LN_SU_FLN1	5	SPEG;GAK	0	metastasis	10
0	LN_SU_LN1	6	PRCC;URB2	0	metastasis	10
1	primary_SU_T1	6	PRCC;URB2	0	primary	10
2	LN_SU_FLN3	6	PRCC;URB2	1	metastasis	10
3	LN_SU_FLN2	6	PRCC;URB2	0	metastasis	10
4	LN_SU_FLN1	6	PRCC;URB2	0	metastasis	10
0	LN_SU_LN1	7	TMEM78;GRM7	0	metastasis	10
1	primary_SU_T1	7	TMEM78;GRM7	0	primary	10
2	LN_SU_FLN3	7	TMEM78;GRM7	0	metastasis	10
3	LN_SU_FLN2	7	TMEM78;GRM7	0	metastasis	10
4	LN_SU_FLN1	7	TMEM78;GRM7	1	metastasis	10
0	LN_SU_LN1	8	EPHA3	0	metastasis	9
1	primary_SU_T1	8	EPHA3	1	primary	9
2	LN_SU_FLN3	8	EPHA3	0	metastasis	9
3	LN_SU_FLN2	8	EPHA3	0	metastasis	9
4	LN_SU_FLN1	8	EPHA3	0	metastasis	9
0	LN_SU_LN1	9	MAP4K3;HSPE1	0	metastasis	9
1	primary_SU_T1	9	MAP4K3;HSPE1	1	primary	9
2	LN_SU_FLN3	9	MAP4K3;HSPE1	0	metastasis	9
3	LN_SU_FLN2	9	MAP4K3;HSPE1	0	metastasis	9
4	LN_SU_FLN1	9	MAP4K3;HSPE1	0	metastasis	9
0	LN_SU_LN1	10	SMEK2;MROH2A	0	metastasis	9
1	primary_SU_T1	10	SMEK2;MROH2A	1	primary	9
2	LN_SU_FLN3	10	SMEK2;MROH2A	0	metastasis	9
3	LN_SU_FLN2	10	SMEK2;MROH2A	0	metastasis	9
4	LN_SU_FLN1	10	SMEK2;MROH2A	0	metastasis	9
0	LN_SU_LN1	11	PADI6;COL24A1	0	metastasis	9
1	primary_SU_T1	11	PADI6;COL24A1	1	primary	9
2	LN_SU_FLN3	11	PADI6;COL24A1	0	metastasis	9
3	LN_SU_FLN2	11	PADI6;COL24A1	0	metastasis	9
4	LN_SU_FLN1	11	PADI6;COL24A1	1	metastasis	9
0	LN_SU_LN1	12	COL16A1;PIGF	0	metastasis	8
1	primary_SU_T1	12	COL16A1;PIGF	1	primary	8
2	LN_SU_FLN3	12	COL16A1;PIGF	0	metastasis	8
3	LN_SU_FLN2	12	COL16A1;PIGF	0	metastasis	8
4	LN_SU_FLN1	12	COL16A1;PIGF	0	metastasis	8
0	LN_SU_LN1	13	LEPRE1;MYO7B	0	metastasis	8
1	primary_SU_T1	13	LEPRE1;MYO7B	0	primary	8
2	LN_SU_FLN3	13	LEPRE1;MYO7B	1	metastasis	8
3	LN_SU_FLN2	13	LEPRE1;MYO7B	1	metastasis	8
4	LN_SU_FLN1	13	LEPRE1;MYO7B	0	metastasis	8
0	LN_SU_LN1	14	ANLN;FAM183B	0	metastasis	7
1	primary_SU_T1	14	ANLN;FAM183B	1	primary	7
2	LN_SU_FLN3	14	ANLN;FAM183B	0	metastasis	7
3	LN_SU_FLN2	14	ANLN;FAM183B	0	metastasis	7
4	LN_SU_FLN1	14	ANLN;FAM183B	0	metastasis	7
0	LN_SU_LN1	15	CNTN6;CPNE9	0	metastasis	7
1	primary_SU_T1	15	CNTN6;CPNE9	1	primary	7
2	LN_SU_FLN3	15	CNTN6;CPNE9	0	metastasis	7
3	LN_SU_FLN2	15	CNTN6;CPNE9	0	metastasis	7
4	LN_SU_FLN1	15	CNTN6;CPNE9	0	metastasis	7
0	LN_SU_LN1	16	IPO13;MTRR	0	metastasis	7
1	primary_SU_T1	16	IPO13;MTRR	1	primary	7
2	LN_SU_FLN3	16	IPO13;MTRR	0	metastasis	7
3	LN_SU_FLN2	16	IPO13;MTRR	0	metastasis	7
4	LN_SU_FLN1	16	IPO13;MTRR	0	metastasis	7
0	LN_SU_LN1	17	FNDC3B;CDKN2AIP	0	metastasis	7
1	primary_SU_T1	17	FNDC3B;CDKN2AIP	1	primary	7
2	LN_SU_FLN3	17	FNDC3B;CDKN2AIP	0	metastasis	7
3	LN_SU_FLN2	17	FNDC3B;CDKN2AIP	0	metastasis	7
4	LN_SU_FLN1	17	FNDC3B;CDKN2AIP	0	metastasis	7
0	LN_SU_LN1	18	SLC9C1;CDH6	0	metastasis	7
1	primary_SU_T1	18	SLC9C1;CDH6	1	primary	7
2	LN_SU_FLN3	18	SLC9C1;CDH6	0	metastasis	7
3	LN_SU_FLN2	18	SLC9C1;CDH6	0	metastasis	7
4	LN_SU_FLN1	18	SLC9C1;CDH6	0	metastasis	7
0	LN_SU_LN1	19	STAB1;C8orf58	0	metastasis	6
1	primary_SU_T1	19	STAB1;C8orf58	1	primary	6
2	LN_SU_FLN3	19	STAB1;C8orf58	1	metastasis	6
3	LN_SU_FLN2	19	STAB1;C8orf58	0	metastasis	6
4	LN_SU_FLN1	19	STAB1;C8orf58	0	metastasis	6
0	LN_SU_LN1	20	POLR3C;ACVR1C	0	metastasis	5
1	primary_SU_T1	20	POLR3C;ACVR1C	1	primary	5
2	LN_SU_FLN3	20	POLR3C;ACVR1C	0	metastasis	5
3	LN_SU_FLN2	20	POLR3C;ACVR1C	0	metastasis	5
4	LN_SU_FLN1	20	POLR3C;ACVR1C	0	metastasis	5
0	LN_SU_LN1	21	MRPL19;ALCAM	0	metastasis	5
1	primary_SU_T1	21	MRPL19;ALCAM	0	primary	5
2	LN_SU_FLN3	21	MRPL19;ALCAM	1	metastasis	5
3	LN_SU_FLN2	21	MRPL19;ALCAM	0	metastasis	5
4	LN_SU_FLN1	21	MRPL19;ALCAM	0	metastasis	5
0	LN_SU_LN1	22	JPH1;TSNARE1	0	metastasis	5
1	primary_SU_T1	22	JPH1;TSNARE1	1	primary	5
2	LN_SU_FLN3	22	JPH1;TSNARE1	0	metastasis	5
3	LN_SU_FLN2	22	JPH1;TSNARE1	0	metastasis	5
4	LN_SU_FLN1	22	JPH1;TSNARE1	0	metastasis	5
0	LN_SU_LN1	23	EPHA3	0	metastasis	5
1	primary_SU_T1	23	EPHA3	1	primary	5
2	LN_SU_FLN3	23	EPHA3	0	metastasis	5
3	LN_SU_FLN2	23	EPHA3	0	metastasis	5
4	LN_SU_FLN1	23	EPHA3	0	metastasis	5
0	LN_SU_LN1	24	HMCES;TRMT44	0	metastasis	5
1	primary_SU_T1	24	HMCES;TRMT44	1	primary	5
2	LN_SU_FLN3	24	HMCES;TRMT44	0	metastasis	5
3	LN_SU_FLN2	24	HMCES;TRMT44	0	metastasis	5
4	LN_SU_FLN1	24	HMCES;TRMT44	0	metastasis	5
