anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	COL5A1;PTPDC1	1	primary	68
1	metachronousMet_BR_LN1	0	COL5A1;PTPDC1	0	metastasis	68
0	primary_SU_T1	1	KMT2B;RPL5	0	primary	71
1	metachronousMet_BR_LN1	1	KMT2B;RPL5	0	metastasis	71
0	primary_SU_T1	2	SMARCA4	1	primary	47
1	metachronousMet_BR_LN1	2	SMARCA4	0	metastasis	47
0	primary_SU_T1	3	CC2D1B;RAVER2	1	primary	38
1	metachronousMet_BR_LN1	3	CC2D1B;RAVER2	0	metastasis	38
0	primary_SU_T1	4	SLC16A4;SLC22A15	1	primary	30
1	metachronousMet_BR_LN1	4	SLC16A4;SLC22A15	0	metastasis	30
0	primary_SU_T1	5	PIK3CA	1	primary	27
1	metachronousMet_BR_LN1	5	PIK3CA	0	metastasis	27
0	primary_SU_T1	6	CACNA1A	1	primary	20
1	metachronousMet_BR_LN1	6	CACNA1A	0	metastasis	20
0	primary_SU_T1	7	PLEKHA6;SLC5A7	1	primary	18
1	metachronousMet_BR_LN1	7	PLEKHA6;SLC5A7	0	metastasis	18
0	primary_SU_T1	8	NSD1	0	primary	17
1	metachronousMet_BR_LN1	8	NSD1	1	metastasis	17
0	primary_SU_T1	9	BCL2	1	primary	15
1	metachronousMet_BR_LN1	9	BCL2	0	metastasis	15
0	primary_SU_T1	10	MAP10;ZIC1	0	primary	14
1	metachronousMet_BR_LN1	10	MAP10;ZIC1	1	metastasis	14
0	primary_SU_T1	11	NSD1	1	primary	12
1	metachronousMet_BR_LN1	11	NSD1	0	metastasis	12
0	primary_SU_T1	12	LAMC1;NSL1	1	primary	11
1	metachronousMet_BR_LN1	12	LAMC1;NSL1	0	metastasis	11
0	primary_SU_T1	13	TRIM46;WDPCP	1	primary	7
1	metachronousMet_BR_LN1	13	TRIM46;WDPCP	0	metastasis	7
0	primary_SU_T1	14	FBXO41;OSBPL6	0	primary	5
1	metachronousMet_BR_LN1	14	FBXO41;OSBPL6	0	metastasis	5
0	primary_SU_T1	15	UBAP2L;COL23A1	1	primary	5
1	metachronousMet_BR_LN1	15	UBAP2L;COL23A1	0	metastasis	5
