anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	ATR;EPAS1	0	primary	618
1	LN_SU_FLN1	0	ATR;EPAS1	0	metastasis	618
0	primary_SU_T1	1	KIF1A	0	primary	63
1	LN_SU_FLN1	1	KIF1A	0	metastasis	63
0	primary_SU_T1	2	MIB2;UBR4	1	primary	47
1	LN_SU_FLN1	2	MIB2;UBR4	0	metastasis	47
0	primary_SU_T1	3	TAS1R2;MAN1A2	0	primary	37
1	LN_SU_FLN1	3	TAS1R2;MAN1A2	1	metastasis	37
0	primary_SU_T1	4	PGLYRP4;USP21	1	primary	35
1	LN_SU_FLN1	4	PGLYRP4;USP21	0	metastasis	35
0	primary_SU_T1	5	PABPC4;FNBP1L	0	primary	25
1	LN_SU_FLN1	5	PABPC4;FNBP1L	1	metastasis	25
0	primary_SU_T1	6	ATG4C;ATP2C1	0	primary	24
1	LN_SU_FLN1	6	ATG4C;ATP2C1	1	metastasis	24
0	primary_SU_T1	7	GPR3;CHIA	1	primary	20
1	LN_SU_FLN1	7	GPR3;CHIA	1	metastasis	20
0	primary_SU_T1	8	ILF2;GJC2	1	primary	19
1	LN_SU_FLN1	8	ILF2;GJC2	0	metastasis	19
0	primary_SU_T1	9	SOS1	0	primary	9
1	LN_SU_FLN1	9	SOS1	1	metastasis	9
0	primary_SU_T1	10	ATM	1	primary	8
1	LN_SU_FLN1	10	ATM	0	metastasis	8
0	primary_SU_T1	11	XIRP2;CDC40	1	primary	8
1	LN_SU_FLN1	11	XIRP2;CDC40	0	metastasis	8
