anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	CYLD;EP300	1	primary	174
1	LN_SU_FLN1	0	CYLD;EP300	0	metastasis	174
2	metachronousMet_BR_T1	0	CYLD;EP300	0	metastasis	174
0	primary_SU_T1	1	PIK3CA;KIF1A	0	primary	91
1	LN_SU_FLN1	1	PIK3CA;KIF1A	0	metastasis	91
2	metachronousMet_BR_T1	1	PIK3CA;KIF1A	0	metastasis	91
0	primary_SU_T1	2	KMT2A	1	primary	52
1	LN_SU_FLN1	2	KMT2A	0	metastasis	52
2	metachronousMet_BR_T1	2	KMT2A	0	metastasis	52
0	primary_SU_T1	3	PDGFRA;MAP2K1	0	primary	45
1	LN_SU_FLN1	3	PDGFRA;MAP2K1	0	metastasis	45
2	metachronousMet_BR_T1	3	PDGFRA;MAP2K1	1	metastasis	45
0	primary_SU_T1	4	AHDC1;ZNF326	0	primary	23
1	LN_SU_FLN1	4	AHDC1;ZNF326	1	metastasis	23
2	metachronousMet_BR_T1	4	AHDC1;ZNF326	0	metastasis	23
0	primary_SU_T1	5	HMCN1;DESI2	1	primary	18
1	LN_SU_FLN1	5	HMCN1;DESI2	0	metastasis	18
2	metachronousMet_BR_T1	5	HMCN1;DESI2	0	metastasis	18
0	primary_SU_T1	6	ATR;IRF2	1	primary	16
1	LN_SU_FLN1	6	ATR;IRF2	0	metastasis	16
2	metachronousMet_BR_T1	6	ATR;IRF2	0	metastasis	16
0	primary_SU_T1	7	KPNA6;HMCN1	0	primary	12
1	LN_SU_FLN1	7	KPNA6;HMCN1	0	metastasis	12
2	metachronousMet_BR_T1	7	KPNA6;HMCN1	0	metastasis	12
0	primary_SU_T1	8	ATP6V0B;TMEM61	1	primary	12
1	LN_SU_FLN1	8	ATP6V0B;TMEM61	0	metastasis	12
2	metachronousMet_BR_T1	8	ATP6V0B;TMEM61	0	metastasis	12
0	primary_SU_T1	9	RFX8;RNF123	1	primary	10
1	LN_SU_FLN1	9	RFX8;RNF123	0	metastasis	10
2	metachronousMet_BR_T1	9	RFX8;RNF123	0	metastasis	10
0	primary_SU_T1	10	DCDC2;ITIH5	0	primary	9
1	LN_SU_FLN1	10	DCDC2;ITIH5	0	metastasis	9
2	metachronousMet_BR_T1	10	DCDC2;ITIH5	1	metastasis	9
0	primary_SU_T1	11	CHI3L2;WDR64	1	primary	9
1	LN_SU_FLN1	11	CHI3L2;WDR64	0	metastasis	9
2	metachronousMet_BR_T1	11	CHI3L2;WDR64	0	metastasis	9
0	primary_SU_T1	12	ERBB4	0	primary	8
1	LN_SU_FLN1	12	ERBB4	0	metastasis	8
2	metachronousMet_BR_T1	12	ERBB4	1	metastasis	8
0	primary_SU_T1	13	FAM20C;SLC7A13	0	primary	8
1	LN_SU_FLN1	13	FAM20C;SLC7A13	0	metastasis	8
2	metachronousMet_BR_T1	13	FAM20C;SLC7A13	1	metastasis	8
0	primary_SU_T1	14	MARK1;KIF9	1	primary	8
1	LN_SU_FLN1	14	MARK1;KIF9	0	metastasis	8
2	metachronousMet_BR_T1	14	MARK1;KIF9	0	metastasis	8
0	primary_SU_T1	15	EBF1;TTBK1	0	primary	7
1	LN_SU_FLN1	15	EBF1;TTBK1	1	metastasis	7
2	metachronousMet_BR_T1	15	EBF1;TTBK1	0	metastasis	7
0	primary_SU_T1	16	SRGAP2;HCN1	0	primary	7
1	LN_SU_FLN1	16	SRGAP2;HCN1	1	metastasis	7
2	metachronousMet_BR_T1	16	SRGAP2;HCN1	0	metastasis	7
0	primary_SU_T1	17	ZNF512;LRRC66	1	primary	6
1	LN_SU_FLN1	17	ZNF512;LRRC66	0	metastasis	6
2	metachronousMet_BR_T1	17	ZNF512;LRRC66	0	metastasis	6
0	primary_SU_T1	18	ARID1A	1	primary	6
1	LN_SU_FLN1	18	ARID1A	0	metastasis	6
2	metachronousMet_BR_T1	18	ARID1A	0	metastasis	6
0	primary_SU_T1	19	ARHGAP25;FGA	1	primary	6
1	LN_SU_FLN1	19	ARHGAP25;FGA	0	metastasis	6
2	metachronousMet_BR_T1	19	ARHGAP25;FGA	0	metastasis	6
0	primary_SU_T1	20	COL5A1;SIN3A	1	primary	5
1	LN_SU_FLN1	20	COL5A1;SIN3A	0	metastasis	5
2	metachronousMet_BR_T1	20	COL5A1;SIN3A	0	metastasis	5
0	primary_SU_T1	21	NDUFB3;DOCK4	1	primary	5
1	LN_SU_FLN1	21	NDUFB3;DOCK4	0	metastasis	5
2	metachronousMet_BR_T1	21	NDUFB3;DOCK4	0	metastasis	5
