anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	SPTAN1;TP53	0	metastasis	314
1	primary_SU_T1	0	SPTAN1;TP53	0	primary	314
2	LN_SU_FLN1	0	SPTAN1;TP53	1	metastasis	314
0	LN_SU_LN1	1	IL1R2;MAK	0	metastasis	9
1	primary_SU_T1	1	IL1R2;MAK	1	primary	9
2	LN_SU_FLN1	1	IL1R2;MAK	0	metastasis	9
0	LN_SU_LN1	2	SERPINI2;LSG1	1	metastasis	9
1	primary_SU_T1	2	SERPINI2;LSG1	0	primary	9
2	LN_SU_FLN1	2	SERPINI2;LSG1	0	metastasis	9
0	LN_SU_LN1	3	RFWD2;SPHKAP	0	metastasis	8
1	primary_SU_T1	3	RFWD2;SPHKAP	1	primary	8
2	LN_SU_FLN1	3	RFWD2;SPHKAP	0	metastasis	8
0	LN_SU_LN1	4	ATP1A2;MDH1	1	metastasis	6
1	primary_SU_T1	4	ATP1A2;MDH1	0	primary	6
2	LN_SU_FLN1	4	ATP1A2;MDH1	1	metastasis	6
0	LN_SU_LN1	5	HMGCS2;VCAN	0	metastasis	6
1	primary_SU_T1	5	HMGCS2;VCAN	1	primary	6
2	LN_SU_FLN1	5	HMGCS2;VCAN	0	metastasis	6
0	LN_SU_LN1	6	FAT4;BDNF	0	metastasis	6
1	primary_SU_T1	6	FAT4;BDNF	0	primary	6
2	LN_SU_FLN1	6	FAT4;BDNF	1	metastasis	6
0	LN_SU_LN1	7	CTNNBIP1;DNAH6	0	metastasis	5
1	primary_SU_T1	7	CTNNBIP1;DNAH6	0	primary	5
2	LN_SU_FLN1	7	CTNNBIP1;DNAH6	0	metastasis	5
0	LN_SU_LN1	8	FYB;PNPLA8	0	metastasis	5
1	primary_SU_T1	8	FYB;PNPLA8	0	primary	5
2	LN_SU_FLN1	8	FYB;PNPLA8	0	metastasis	5
