anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	HGF;TP53	0	primary	834
1	LN_SU_FLN1	0	HGF;TP53	0	metastasis	834
0	primary_SU_T1	1	TTF2;ZBTB41	1	primary	35
1	LN_SU_FLN1	1	TTF2;ZBTB41	0	metastasis	35
0	primary_SU_T1	2	SYTL1;PRCC	0	primary	24
1	LN_SU_FLN1	2	SYTL1;PRCC	0	metastasis	24
0	primary_SU_T1	3	MIA3;MIA3	1	primary	21
1	LN_SU_FLN1	3	MIA3;MIA3	0	metastasis	21
0	primary_SU_T1	4	GRIK3;CFHR5	1	primary	15
1	LN_SU_FLN1	4	GRIK3;CFHR5	0	metastasis	15
0	primary_SU_T1	5	PADI4;SYT6	1	primary	10
1	LN_SU_FLN1	5	PADI4;SYT6	0	metastasis	10
0	primary_SU_T1	6	TSC2	1	primary	10
1	LN_SU_FLN1	6	TSC2	0	metastasis	10
0	primary_SU_T1	7	C1orf101;EML6	0	primary	9
1	LN_SU_FLN1	7	C1orf101;EML6	1	metastasis	9
0	primary_SU_T1	8	C1QL2;DNAJB2	1	primary	8
1	LN_SU_FLN1	8	C1QL2;DNAJB2	0	metastasis	8
0	primary_SU_T1	9	NPR1;TTLL4	1	primary	7
1	LN_SU_FLN1	9	NPR1;TTLL4	0	metastasis	7
0	primary_SU_T1	10	OR13G1;YTHDF3	1	primary	5
1	LN_SU_FLN1	10	OR13G1;YTHDF3	0	metastasis	5
