anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	COL5A1;NIPBL	0	metastasis	853
1	primary_SU_T1	0	COL5A1;NIPBL	0	primary	853
2	LN_SU_FLN1	0	COL5A1;NIPBL	0	metastasis	853
0	LN_SU_LN1	1	CDKN2A;B2M	0	metastasis	45
1	primary_SU_T1	1	CDKN2A;B2M	1	primary	45
2	LN_SU_FLN1	1	CDKN2A;B2M	0	metastasis	45
0	LN_SU_LN1	2	B2M	0	metastasis	38
1	primary_SU_T1	2	B2M	1	primary	38
2	LN_SU_FLN1	2	B2M	0	metastasis	38
0	LN_SU_LN1	3	B2M	0	metastasis	28
1	primary_SU_T1	3	B2M	1	primary	28
2	LN_SU_FLN1	3	B2M	0	metastasis	28
0	LN_SU_LN1	4	PIK3R1;B2M	0	metastasis	23
1	primary_SU_T1	4	PIK3R1;B2M	1	primary	23
2	LN_SU_FLN1	4	PIK3R1;B2M	0	metastasis	23
0	LN_SU_LN1	5	SPTA1	1	metastasis	21
1	primary_SU_T1	5	SPTA1	0	primary	21
2	LN_SU_FLN1	5	SPTA1	1	metastasis	21
0	LN_SU_LN1	6	EP300	0	metastasis	17
1	primary_SU_T1	6	EP300	0	primary	17
2	LN_SU_FLN1	6	EP300	1	metastasis	17
0	LN_SU_LN1	7	PANK4;KDM1A	0	metastasis	16
1	primary_SU_T1	7	PANK4;KDM1A	1	primary	16
2	LN_SU_FLN1	7	PANK4;KDM1A	0	metastasis	16
0	LN_SU_LN1	8	CRB1;GALNT13	0	metastasis	15
1	primary_SU_T1	8	CRB1;GALNT13	1	primary	15
2	LN_SU_FLN1	8	CRB1;GALNT13	0	metastasis	15
0	LN_SU_LN1	9	INSRR;LRRN2	0	metastasis	14
1	primary_SU_T1	9	INSRR;LRRN2	0	primary	14
2	LN_SU_FLN1	9	INSRR;LRRN2	1	metastasis	14
0	LN_SU_LN1	10	BRAF	1	metastasis	13
1	primary_SU_T1	10	BRAF	0	primary	13
2	LN_SU_FLN1	10	BRAF	0	metastasis	13
0	LN_SU_LN1	11	PM20D1;SLC6A19	0	metastasis	11
1	primary_SU_T1	11	PM20D1;SLC6A19	0	primary	11
2	LN_SU_FLN1	11	PM20D1;SLC6A19	1	metastasis	11
0	LN_SU_LN1	12	TNIK;SEC24D	0	metastasis	11
1	primary_SU_T1	12	TNIK;SEC24D	1	primary	11
2	LN_SU_FLN1	12	TNIK;SEC24D	0	metastasis	11
0	LN_SU_LN1	13	PUM1;KIFAP3	0	metastasis	9
1	primary_SU_T1	13	PUM1;KIFAP3	1	primary	9
2	LN_SU_FLN1	13	PUM1;KIFAP3	0	metastasis	9
0	LN_SU_LN1	14	CPEB2;LRGUK	0	metastasis	7
1	primary_SU_T1	14	CPEB2;LRGUK	1	primary	7
2	LN_SU_FLN1	14	CPEB2;LRGUK	0	metastasis	7
0	LN_SU_LN1	15	DNMT3A	0	metastasis	6
1	primary_SU_T1	15	DNMT3A	1	primary	6
2	LN_SU_FLN1	15	DNMT3A	0	metastasis	6
0	LN_SU_LN1	16	UROC1;ALDH8A1	0	metastasis	5
1	primary_SU_T1	16	UROC1;ALDH8A1	1	primary	5
2	LN_SU_FLN1	16	UROC1;ALDH8A1	0	metastasis	5
