anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	primary_SU_T1	0	KEAP1;TP53	1	primary	215
1	LN_SU_FLN1	0	KEAP1;TP53	0	metastasis	215
0	primary_SU_T1	1	PDPN;OPRD1	1	primary	43
1	LN_SU_FLN1	1	PDPN;OPRD1	0	metastasis	43
0	primary_SU_T1	2	ZYG11A;HS2ST1	0	primary	34
1	LN_SU_FLN1	2	ZYG11A;HS2ST1	1	metastasis	34
0	primary_SU_T1	3	CUL1	0	primary	28
1	LN_SU_FLN1	3	CUL1	1	metastasis	28
0	primary_SU_T1	4	KMT2C	1	primary	27
1	LN_SU_FLN1	4	KMT2C	0	metastasis	27
0	primary_SU_T1	5	B2M	1	primary	25
1	LN_SU_FLN1	5	B2M	0	metastasis	25
0	primary_SU_T1	6	APOB	1	primary	23
1	LN_SU_FLN1	6	APOB	0	metastasis	23
0	primary_SU_T1	7	PLXNB2	1	primary	18
1	LN_SU_FLN1	7	PLXNB2	0	metastasis	18
0	primary_SU_T1	8	MECOM	1	primary	13
1	LN_SU_FLN1	8	MECOM	0	metastasis	13
0	primary_SU_T1	9	IPO13;DAG1	0	primary	12
1	LN_SU_FLN1	9	IPO13;DAG1	1	metastasis	12
0	primary_SU_T1	10	C3orf22;EPHA7	1	primary	11
1	LN_SU_FLN1	10	C3orf22;EPHA7	0	metastasis	11
0	primary_SU_T1	11	KIF1A	1	primary	11
1	LN_SU_FLN1	11	KIF1A	0	metastasis	11
0	primary_SU_T1	12	SPTA1	1	primary	9
1	LN_SU_FLN1	12	SPTA1	0	metastasis	9
0	primary_SU_T1	13	HIST1H4K;CUL7	0	primary	6
1	LN_SU_FLN1	13	HIST1H4K;CUL7	0	metastasis	6
0	primary_SU_T1	14	RGS2;SEMA5A	1	primary	5
1	LN_SU_FLN1	14	RGS2;SEMA5A	0	metastasis	5
