anatomical_site_index	anatomical_site_label	cluster_index	cluster_label	present	site_category	num_mutations
0	LN_SU_LN1	0	RXRA;SPTAN1	0	metastasis	72
1	primary_SU_T1	0	RXRA;SPTAN1	1	primary	72
2	LN_SU_FLN1	0	RXRA;SPTAN1	0	metastasis	72
0	LN_SU_LN1	1	CLCA3P;ACBD3	1	metastasis	21
1	primary_SU_T1	1	CLCA3P;ACBD3	0	primary	21
2	LN_SU_FLN1	1	CLCA3P;ACBD3	1	metastasis	21
0	LN_SU_LN1	2	TCF7L2	0	metastasis	20
1	primary_SU_T1	2	TCF7L2	1	primary	20
2	LN_SU_FLN1	2	TCF7L2	0	metastasis	20
0	LN_SU_LN1	3	ALPL;INADL	0	metastasis	19
1	primary_SU_T1	3	ALPL;INADL	1	primary	19
2	LN_SU_FLN1	3	ALPL;INADL	0	metastasis	19
0	LN_SU_LN1	4	SPRR4;INPP4A	0	metastasis	16
1	primary_SU_T1	4	SPRR4;INPP4A	1	primary	16
2	LN_SU_FLN1	4	SPRR4;INPP4A	0	metastasis	16
0	LN_SU_LN1	5	TDRD15;SCLT1	0	metastasis	14
1	primary_SU_T1	5	TDRD15;SCLT1	1	primary	14
2	LN_SU_FLN1	5	TDRD15;SCLT1	0	metastasis	14
0	LN_SU_LN1	6	COL5A1	0	metastasis	11
1	primary_SU_T1	6	COL5A1	1	primary	11
2	LN_SU_FLN1	6	COL5A1	0	metastasis	11
0	LN_SU_LN1	7	RP11-244H3.1;RYR2	1	metastasis	9
1	primary_SU_T1	7	RP11-244H3.1;RYR2	0	primary	9
2	LN_SU_FLN1	7	RP11-244H3.1;RYR2	0	metastasis	9
0	LN_SU_LN1	8	DNASE2B;HHAT	0	metastasis	8
1	primary_SU_T1	8	DNASE2B;HHAT	1	primary	8
2	LN_SU_FLN1	8	DNASE2B;HHAT	0	metastasis	8
0	LN_SU_LN1	9	RUNX1	0	metastasis	7
1	primary_SU_T1	9	RUNX1	1	primary	7
2	LN_SU_FLN1	9	RUNX1	0	metastasis	7
0	LN_SU_LN1	10	SPTA1	0	metastasis	5
1	primary_SU_T1	10	SPTA1	1	primary	5
2	LN_SU_FLN1	10	SPTA1	0	metastasis	5
0	LN_SU_LN1	11	MTMR11;ZDBF2	0	metastasis	5
1	primary_SU_T1	11	MTMR11;ZDBF2	1	primary	5
2	LN_SU_FLN1	11	MTMR11;ZDBF2	0	metastasis	5
0	LN_SU_LN1	12	CA1;GVINP1	0	metastasis	5
1	primary_SU_T1	12	CA1;GVINP1	1	primary	5
2	LN_SU_FLN1	12	CA1;GVINP1	0	metastasis	5
